transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
3879ECFF|CUST-5304|PROD-926|N/A|679.6|0|EUR|DEBIT_CARD|REFUNDED|2026-05-09 04:31:50|London
1019|CUST-6040|PROD-961|N/A|643.41|0|GBP|CREDIT_CARD|REFUNDED|05/09/2026 04:31:54 AM|London
C004C502|CUST-7409|PROD-133|N/A|532.21|0|EUR||COMPLETED|2026-05-09T04:05:22.066867|New York
F71DD43E|CUST-9015|PROD-707|13|510.29|6633.77|JPY|CASH||2026-05-09 04:58:36|Tokyo
C0FC5D18|CUST-4171|PROD-673|N/A||0|USD|CREDIT_CARD||2026-05-09 04:13:55|Tokyo
3AAE1B35|CUST-6102|PROD-921|N/A|784.42|0|USD|CASH|COMPLETED|2026-05-09T04:56:23.066867|Dubai
FE50FEDE|CUST-7243|PROD-737|N/A|411.79|0|EUR|CASH|REFUNDED|05/09/2026 04:29:21 AM|Tokyo
D609A350|CUST-6892|PROD-992|4|451.72|1806.88|JPY||COMPLETED|2026-05-09 04:37:37|Dubai
8F397084|CUST-6720|PROD-859|N/A|744.09|0|USD|DEBIT_CARD||2026-05-09T04:14:39.066867|Tokyo
8634B1F2||PROD-641|50|559.46|27973.0||DEBIT_CARD|COMPLETED|2026-05-09T04:37:24.066867|
0C52157C|CUST-5145|PROD-115|N/A||0|USD|PAYPAL||2026-05-09 04:17:39|New York
0B7536ED|CUST-1327|PROD-636|N/A|353.29|0||CASH|PENDING|2026-05-09 04:35:16|New York
C0BFCC5E|CUST-2471|PROD-233|45|260.26|11711.7||PAYPAL|FAILED|05/09/2026 04:41:16 AM|Dubai
73A6BF07|CUST-5507|PROD-619|28|407.23|11402.44|EUR|PAYPAL|PENDING|05/09/2026 04:39:09 AM|London
20226EE1|CUST-3415|PROD-821|7|511.1|3577.7||PAYPAL|COMPLETED|2026-05-09 04:48:23|New York
1AED8999||PROD-366|42|974.53|40930.26|USD|PAYPAL||2026-05-09 04:33:47|London
1026|CUST-3019|PROD-324|16|756.22|12099.52|JPY|CASH|REFUNDED|2026-05-09T04:07:56.066867|
DE7AB20D|CUST-3276|PROD-341|N/A|813.0|0|GBP|CASH||2026-05-09 04:11:42|New York
3379DD43|CUST-6711|PROD-471|14|891.58|12482.12|JPY|CREDIT_CARD|COMPLETED|2026-05-09T04:05:05.066867|London
93EB57DC|CUST-2891|PROD-881|2|209.59|419.18|GBP|CASH|COMPLETED|2026-05-09 04:45:06|London
7C6AC5F2|CUST-5344|PROD-266|10|177.59|1775.9||CASH|REFUNDED|05/09/2026 04:37:33 AM|Dubai
AC101CE7|CUST-3301|PROD-404|N/A|241.31|0|JPY|CREDIT_CARD|FAILED|2026-05-09T04:25:58.066867|Tokyo
3EB03B7D|CUST-6197|PROD-444|21|229.15|4812.15|???|PAYPAL|COMPLETED|2026-05-09T05:00:05.066867|London
FB965C5C|CUST-4002|PROD-961|N/A|603.96|0|EUR|CREDIT_CARD||05/09/2026 04:46:14 AM|Dubai
E801D681|CUST-3758|PROD-522|N/A|996.35|0|???|DEBIT_CARD|REFUNDED|05/09/2026 05:03:45 AM|London
DF504DA8|CUST-2026|PROD-194|46||0||CASH|COMPLETED|05/09/2026 04:44:36 AM|Dubai
2D36A6E6|CUST-8008|PROD-579|2|873.33|1746.66||PAYPAL|COMPLETED|05/09/2026 04:46:57 AM|Tokyo
CB5E4455|CUST-3596|PROD-954|N/A|30.17|0|GBP|PAYPAL|PENDING|05/09/2026 04:58:53 AM|
52D27EA1|CUST-9671|PROD-770|30|350.53|10515.9||CASH|COMPLETED|2026-05-09T04:12:37.067871|Dubai
F4F7FD7E|CUST-6488|PROD-127|N/A||0|GBP|DEBIT_CARD|COMPLETED|2026-05-09 04:51:57|New York
7EA7C07A|CUST-8568|PROD-897|2|128.94|257.88|USD|CREDIT_CARD|PENDING|05/09/2026 04:41:14 AM|London
3434A137||PROD-771|40|484.59|19383.6|USD|DEBIT_CARD|REFUNDED|2026-05-09 04:18:51|New York
5F1EA874|CUST-7626|PROD-271|31|115.24|3572.44|NONE|PAYPAL|COMPLETED|05/09/2026 04:44:37 AM|Dubai
9A9BDD81|CUST-3196|PROD-609|6|593.27|3559.62|GBP|CREDIT_CARD||05/09/2026 04:30:01 AM|London
3AB4052A|CUST-6672|PROD-604|3|517.24|1551.72|NONE|CREDIT_CARD|REFUNDED|2026-05-09 04:17:58|Dubai
B40A18D2||PROD-685|N/A|324.48|0|JPY|DEBIT_CARD|PENDING|2026-05-09T04:46:44.067871|London
FE480657|CUST-8144|PROD-400|45|127.93|5756.85|NONE|CREDIT_CARD||2026-05-09T04:09:58.067871|Tokyo
9A44AAD3|CUST-3861|PROD-133|33|980.5|32356.5|GBP|PAYPAL|COMPLETED|2026-05-09 04:57:39|New York
84E775DC|CUST-9726|PROD-741|5|545.12|2725.6||DEBIT_CARD|PENDING|05/09/2026 04:45:29 AM|Dubai
