transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
070DF3EC||PROD-844|N/A|272.79|0||PAYPAL||2026-05-09T04:57:04.517158|Tokyo
7A476987|CUST-2196|PROD-133|N/A||0|GBP|CREDIT_CARD|FAILED|2026-05-09T04:37:24.517158|Dubai
11EDA570|CUST-1769|PROD-891|N/A|315.3|0|GBP|DEBIT_CARD||05/09/2026 04:19:42 AM|Dubai
9F2852D8|CUST-9196|PROD-606|N/A|296.34|0||PAYPAL|COMPLETED|05/09/2026 04:31:51 AM|
1020|CUST-1397|PROD-934|26|497.14|12925.64||DEBIT_CARD|PENDING|05/09/2026 04:22:16 AM|Tokyo
5438B01C|CUST-6323|PROD-774|30|977.75|29332.5|EUR|CREDIT_CARD||2026-05-09T04:23:07.517158|London
3F1C2645|CUST-9752|PROD-214|21|204.53|4295.13|JPY|DEBIT_CARD|PENDING|2026-05-09T04:13:23.517158|Dubai
CF58CEFE|CUST-1946|PROD-486|N/A|61.52|0||DEBIT_CARD|PENDING|2026-05-09 04:23:22|New York
A6124603|CUST-6717|PROD-901|N/A|708.13|0|EUR|DEBIT_CARD|COMPLETED|2026-05-09 04:12:27|Tokyo
F1638EC5||PROD-470|6|277.58|1665.48|EUR|CREDIT_CARD|REFUNDED|2026-05-09 04:38:44|London
9BC4F85E|CUST-7990|PROD-119|N/A|848.63|0|???|CREDIT_CARD|PENDING|2026-05-09 04:11:48|Dubai
FC4E54E2|CUST-8507|PROD-482|2|907.77|1815.54||PAYPAL|REFUNDED|05/09/2026 04:53:24 AM|New York
4279F165|CUST-5525|PROD-873|N/A|114.21|0|USD|CREDIT_CARD|REFUNDED|05/09/2026 05:06:33 AM|Tokyo
AFC1CF66|CUST-2006|PROD-625|5|934.05|4670.25|???|CASH|FAILED|2026-05-09T04:46:04.517158|London
A7481CCC|CUST-6123|PROD-756|N/A|786.43|0|EUR|CASH|COMPLETED|05/09/2026 04:26:22 AM|Tokyo
7220838F||PROD-607|N/A|285.09|0|||REFUNDED|2026-05-09 04:57:21|Dubai
FF958F92|CUST-3994|PROD-813|N/A|206.77|0|???|CASH|FAILED|2026-05-09 04:15:03|Dubai
EFC7FB19|CUST-5780|PROD-263|N/A|866.73|0|NONE|CREDIT_CARD|FAILED|05/09/2026 04:26:50 AM|
3E3B833B|CUST-6856|PROD-163|20|71.86|1437.2|NONE|PAYPAL||2026-05-09T04:59:53.518157|London
