transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
1013|CUST-8399|PROD-456|28|471.45|13200.6|USD|DEBIT_CARD|COMPLETED|2026-05-09 05:19:49|New York
396CE8CF|CUST-1599|PROD-704|13|270.83|3520.79|???|DEBIT_CARD|REFUNDED|05/09/2026 05:25:15 AM|
62FF4975|CUST-3530|PROD-709|16||0|GBP||COMPLETED|2026-05-09 05:04:50|
DA4CB115|CUST-8550|PROD-684|N/A|838.39|0||CREDIT_CARD|REFUNDED|2026-05-09 05:27:45|
BF39C919|CUST-3503|PROD-860|N/A|621.05|0|???|CASH|FAILED|2026-05-09T05:02:52.956994|
FEA29829|CUST-9596|PROD-354|23|313.4|7208.2|EUR||FAILED|05/09/2026 05:07:09 AM|Dubai
D13C51F6|CUST-4915|PROD-766|N/A|962.71|0|EUR|PAYPAL||2026-05-09 05:00:19|New York
3BDC4706|CUST-8626|PROD-124|N/A|759.27|0|???|PAYPAL|COMPLETED|05/09/2026 05:28:09 AM|London
09739B5B|CUST-5851|PROD-466|N/A||0||DEBIT_CARD|COMPLETED|2026-05-09 05:00:01|Dubai
E25EBB2A|CUST-7000|PROD-700|N/A|244.62|0|USD|CASH||2026-05-09T05:18:50.957997|Dubai
8E3121A2|CUST-4737|PROD-452|26|796.98|20721.48|???|CASH|REFUNDED|2026-05-09 04:58:55|London
B5A2BE74|CUST-8931|PROD-151|N/A|269.46|0|GBP|DEBIT_CARD|REFUNDED|05/09/2026 05:15:24 AM|London
D3AAF3C7||PROD-737|31|208.86|6474.66||CASH||2026-05-09 04:36:02|Tokyo
C4935E0C|CUST-8534|PROD-876|47|424.13|19934.11||PAYPAL|COMPLETED|2026-05-09T04:58:43.959483|London
D5553E4D|CUST-2709|PROD-763|N/A||0|USD|DEBIT_CARD||2026-05-09T04:58:21.960469|Dubai
29C11D71|CUST-4355|PROD-648|N/A|167.49|0|GBP|DEBIT_CARD|REFUNDED|05/09/2026 05:03:57 AM|New York
3807ECB0|CUST-2987|PROD-714|N/A||0||DEBIT_CARD|COMPLETED|2026-05-09 04:41:26|
CCD15181|CUST-7166|PROD-876|44|394.29|17348.76|NONE|CREDIT_CARD|REFUNDED|2026-05-09 05:28:49|London
006D43E2|CUST-1269|PROD-304|20|260.54|5210.8||CASH|PENDING|2026-05-09T05:17:21.961200|London
F45E475D|CUST-7325|PROD-831|N/A||0|???|DEBIT_CARD|FAILED|2026-05-09T04:36:38.961200|Tokyo
0C7F6C59|CUST-4785|PROD-546|N/A|722.53|0||CREDIT_CARD||05/09/2026 05:06:48 AM|
F188F0DA|CUST-3989|PROD-758|N/A|218.2|0|GBP|DEBIT_CARD|REFUNDED|05/09/2026 05:08:18 AM|New York
885E9AF5|CUST-8869|PROD-685|15|281.1|4216.5|NONE|PAYPAL||2026-05-09 05:29:58|New York
D7D05205|CUST-1627|PROD-908|1|956.64|956.64|???|PAYPAL|PENDING|2026-05-09 05:11:52|Dubai
A10AC107|CUST-1990|PROD-658|25|871.56|21789.0|???|CASH||2026-05-09T04:41:32.962329|Dubai
1E3AEE19|CUST-6535|PROD-791|29||0|EUR|DEBIT_CARD|COMPLETED|2026-05-09 05:03:18|New York
28BD9829|CUST-1376|PROD-170|10|347.85|3478.5|???|DEBIT_CARD|REFUNDED|2026-05-09 05:32:54|Tokyo
956D30AF|CUST-9018|PROD-328|N/A|907.48|0|???|DEBIT_CARD|FAILED|2026-05-09 05:10:56|Tokyo
04A119DF|CUST-4969|PROD-355|38|567.64|21570.32|???|CREDIT_CARD|COMPLETED|2026-05-09T05:24:06.963261|London
BA7D4034|CUST-1218|PROD-760|40|681.16|27246.4|GBP|DEBIT_CARD|COMPLETED|05/09/2026 05:27:22 AM|Tokyo
5AA99223|CUST-2170|PROD-984|25|748.35|18708.75||PAYPAL|FAILED|2026-05-09 05:05:21|
FA0B01DE|CUST-2475|PROD-720|N/A|646.07|0||CASH|FAILED|05/09/2026 05:26:55 AM|London
AC751409|CUST-1130|PROD-267|N/A|517.31|0|GBP|PAYPAL|REFUNDED|05/09/2026 05:28:40 AM|Tokyo
6CC465AA|CUST-8681|PROD-440|6|243.24|1459.44|GBP|DEBIT_CARD|PENDING|2026-05-09T05:12:22.964254|Tokyo
BED21388|CUST-8894|PROD-240|28|507.89|14220.92||PAYPAL|REFUNDED|2026-05-09T05:05:22.964254|Tokyo
F3960435|CUST-7951|PROD-113|N/A|879.1|0||DEBIT_CARD||2026-05-09T05:13:23.964254|Tokyo
B379AC66|CUST-9203|PROD-699|21|609.25|12794.25|USD|DEBIT_CARD|COMPLETED|2026-05-09T04:38:06.965268|Dubai
259320CF|CUST-1153|PROD-231|N/A|209.11|0|USD|CREDIT_CARD|COMPLETED|2026-05-09T04:36:18.965268|Tokyo
DEB6EB4D|CUST-3863|PROD-380|17|378.43|6433.31|USD|PAYPAL|REFUNDED|2026-05-09 04:49:17|London
E46862B2|CUST-5292|PROD-850|N/A|175.57|0|NONE|DEBIT_CARD|FAILED|05/09/2026 05:15:50 AM|Dubai
7ADB042C|CUST-6625|PROD-597|16|813.06|13008.96|???|DEBIT_CARD|PENDING|05/09/2026 04:36:32 AM|Tokyo
BB57DB44||PROD-177|N/A|109.58|0|???|PAYPAL|COMPLETED|05/09/2026 04:45:11 AM|London
08F917D7||PROD-368|N/A|454.17|0|???|PAYPAL|COMPLETED|05/09/2026 05:01:05 AM|
A43DDDAB||PROD-273|17|867.68|14750.56|???|DEBIT_CARD||2026-05-09 05:11:24|London
369F9D8F|CUST-8423|PROD-845|N/A|797.79|0|NONE|DEBIT_CARD|COMPLETED|2026-05-09T05:03:17.966270|London
2DFAB4B2|CUST-2902|PROD-342|N/A|162.57|0||PAYPAL|COMPLETED|05/09/2026 05:07:13 AM|London
6E66C916||PROD-293|23|621.68|14298.64||CREDIT_CARD|REFUNDED|2026-05-09T05:30:32.967038|Dubai
B48D6F71|CUST-3024|PROD-852|4|374.45|1497.8|GBP||FAILED|2026-05-09T05:14:46.967193|Tokyo
C643E122|CUST-5667|PROD-111|42|111.81|4696.02|EUR|CASH|COMPLETED|05/09/2026 05:18:29 AM|Dubai
288F9A17|CUST-5750|PROD-376|12|524.86|6298.32||PAYPAL|REFUNDED|2026-05-09 05:18:45|London
772ABDEE|CUST-7545|PROD-792|N/A|936.75|0||PAYPAL|PENDING|2026-05-09 04:41:47|London
571E013F|CUST-4440|PROD-987|44|92.27|4059.88|||PENDING|2026-05-09 04:40:53|London
F7EE9B38|CUST-3526|PROD-150|N/A||0||CREDIT_CARD||2026-05-09 04:44:16|New York
12498CCA|CUST-6979|PROD-971|21||0||CREDIT_CARD|REFUNDED|2026-05-09T04:45:02.968336|New York
2A9AB135|CUST-3751|PROD-104|N/A|170.08|0||CASH|PENDING|05/09/2026 05:19:23 AM|Tokyo
3F86ABA8|CUST-9762|PROD-683|N/A|516.88|0|???|CREDIT_CARD|PENDING|05/09/2026 05:24:24 AM|Dubai
E1043694|CUST-5272|PROD-209|30|244.16|7324.8|EUR|CREDIT_CARD|FAILED|2026-05-09T04:47:57.969330|London
B85DB9BD|CUST-5384|PROD-622|N/A|762.51|0||PAYPAL||2026-05-09 05:30:43|Dubai
0B89105B|CUST-3651|PROD-897|N/A|547.76|0|USD|||05/09/2026 04:38:00 AM|Tokyo
E21FF8DD|CUST-5466|PROD-993|N/A|58.33|0|???|CREDIT_CARD||05/09/2026 04:54:34 AM|London
1008|CUST-8050|PROD-764|14|270.02|3780.28|???|CASH|FAILED|05/09/2026 05:01:14 AM|Dubai
553DE213|CUST-3875|PROD-940|9|349.59|3146.31|USD|PAYPAL||2026-05-09 05:10:42|London
FD9F2CA0|CUST-4741|PROD-565|21|24.9|522.9|EUR|DEBIT_CARD|REFUNDED|2026-05-09T04:49:19.970043|Tokyo
4C5558D7||PROD-581|43|856.33|36822.19|JPY|||2026-05-09 05:31:05|
36026123|CUST-6697|PROD-375|12|772.63|9271.56||||05/09/2026 04:54:36 AM|Dubai
6E2D7897|CUST-4105|PROD-188|16|740.26|11844.16|USD||FAILED|2026-05-09 04:40:34|Dubai
684B7549||PROD-946|N/A|374.33|0|USD|CREDIT_CARD|PENDING|2026-05-09T05:29:12.971041|Dubai
20BC7297|CUST-6267|PROD-101|37|410.54|15189.98||DEBIT_CARD|FAILED|05/09/2026 05:33:45 AM|New York
E6F841E4|CUST-6638|PROD-564|42|929.41|39035.22|||COMPLETED|2026-05-09T04:54:53.971373|London
DC9387C3|CUST-3085|PROD-561|28|834.32|23360.96||PAYPAL|REFUNDED|2026-05-09 05:04:48|London
36C7C4E1|CUST-9006|PROD-290|40|147.66|5906.4|USD|DEBIT_CARD|FAILED|2026-05-09 04:39:40|Dubai
35832EB9||PROD-870|N/A|625.78|0|USD|PAYPAL|REFUNDED|2026-05-09 04:53:06|Tokyo
E9B94D47|CUST-3971|PROD-315|32|491.26|15720.32|USD|CREDIT_CARD|REFUNDED|05/09/2026 05:33:46 AM|
