transaction_id,customer_id,product_id,quantity,unit_price,total_amount,currency,payment_method,status,timestamp,location
02160D20,CUST-7944,PROD-768,27,339.51,9166.77,USD,PAYPAL,,2026-05-09 05:35:39,Tokyo
39941AB5,CUST-2890,PROD-982,N/A,169.72,0,???,PAYPAL,PENDING,2026-05-09T04:47:24.287330,Dubai
432A4B4F,CUST-2924,PROD-317,32,714.74,22871.68,EUR,CASH,PENDING,05/09/2026 04:51:31 AM,London
2EC746D5,CUST-3216,PROD-651,N/A,953.54,0,USD,CREDIT_CARD,FAILED,2026-05-09T05:22:00.287330,London
3CBB5F24,CUST-4591,PROD-692,5,18.23,91.15,,CREDIT_CARD,FAILED,2026-05-09T05:02:50.287330,Tokyo
CD6A12DA,CUST-2643,PROD-974,17,600.14,10202.38,,CREDIT_CARD,REFUNDED,2026-05-09T04:55:07.287330,
FC3301A7,CUST-6674,PROD-254,30,763.06,22891.8,GBP,DEBIT_CARD,PENDING,2026-05-09 04:46:34,New York
B822C60E,CUST-1440,PROD-748,24,818.84,19652.16,,CREDIT_CARD,FAILED,2026-05-09 05:16:43,Dubai
3A66587C,CUST-8403,PROD-995,7,846.76,5927.32,NONE,DEBIT_CARD,PENDING,05/09/2026 05:22:23 AM,New York
304A8EFF,CUST-5173,PROD-384,N/A,595.54,0,NONE,CREDIT_CARD,,05/09/2026 05:25:01 AM,New York
1F63C221,CUST-3167,PROD-453,28,749.13,20975.64,GBP,DEBIT_CARD,,2026-05-09 04:43:10,New York
7CD33FE2,CUST-7004,PROD-176,19,285.52,5424.88,NONE,CASH,REFUNDED,2026-05-09T05:23:38.287330,London
DC551A19,CUST-8946,PROD-854,50,943.59,47179.5,,PAYPAL,,2026-05-09T05:19:17.287330,Dubai
166F4AE0,CUST-9559,PROD-830,N/A,871.59,0,JPY,CASH,FAILED,2026-05-09 05:26:40,
E4223B18,,PROD-365,N/A,475.14,0,USD,PAYPAL,COMPLETED,2026-05-09 04:59:52,Dubai
1020,CUST-1969,PROD-288,N/A,648.37,0,,PAYPAL,FAILED,05/09/2026 04:59:26 AM,London
466F4D83,CUST-8526,PROD-200,30,696.5,20895.0,???,CASH,COMPLETED,05/09/2026 04:37:43 AM,Dubai
EC0E1995,CUST-7360,PROD-774,N/A,696.28,0,,CASH,FAILED,2026-05-09 04:45:25,New York
1050,CUST-4613,PROD-592,N/A,980.74,0,USD,CASH,,2026-05-09 05:31:05,
60758948,CUST-8859,PROD-939,2,96.95,193.9,GBP,,FAILED,2026-05-09T05:03:00.287330,London
D5B27BEA,CUST-1729,PROD-568,N/A,470.49,0,JPY,CREDIT_CARD,FAILED,2026-05-09T05:13:30.287330,New York
4403E2B8,CUST-1377,PROD-537,N/A,84.49,0,JPY,DEBIT_CARD,PENDING,2026-05-09 04:59:19,Tokyo
1A5F9485,,PROD-297,25,182.67,4566.75,NONE,CASH,PENDING,2026-05-09 05:16:20,Dubai
7C5CB7F5,CUST-3460,PROD-245,N/A,153.05,0,JPY,CREDIT_CARD,PENDING,2026-05-09 05:10:03,New York
30EAEC39,CUST-8927,PROD-302,26,587.42,15272.92,NONE,PAYPAL,COMPLETED,2026-05-09 05:32:41,London
BF295501,CUST-9830,PROD-617,28,565.86,15844.08,USD,PAYPAL,PENDING,2026-05-09T05:31:38.288326,Dubai
88D6DC96,,PROD-432,45,746.08,33573.6,NONE,DEBIT_CARD,PENDING,05/09/2026 05:00:59 AM,Tokyo
1015,CUST-8914,PROD-239,N/A,550.29,0,JPY,,COMPLETED,2026-05-09 05:21:14,London
5B3A8C21,CUST-8214,PROD-139,N/A,465.83,0,EUR,,COMPLETED,2026-05-09 05:30:34,London
0022952A,CUST-7516,PROD-920,24,76.98,1847.52,USD,PAYPAL,FAILED,2026-05-09T05:29:57.288326,Dubai
44933301,CUST-7701,PROD-799,8,744.87,5958.96,,CASH,PENDING,2026-05-09T05:01:54.288326,New York
D4B29F22,CUST-7144,PROD-140,20,234.26,4685.2,???,CASH,COMPLETED,2026-05-09 05:07:37,New York
39CCB798,,PROD-196,N/A,208.84,0,???,CREDIT_CARD,FAILED,05/09/2026 05:03:04 AM,London
5F208352,CUST-4921,PROD-910,N/A,207.41,0,,DEBIT_CARD,PENDING,2026-05-09 04:57:51,London
1008,CUST-8474,PROD-103,2,338.65,677.3,USD,CASH,FAILED,05/09/2026 04:46:56 AM,Dubai
4E387837,CUST-2383,PROD-189,43,854.06,36724.58,,CASH,FAILED,2026-05-09T05:13:40.288326,Tokyo
5001229C,CUST-9662,PROD-642,38,,0,,PAYPAL,,05/09/2026 04:57:13 AM,Tokyo
3A7BF9A1,CUST-7870,PROD-861,30,114.65,3439.5,NONE,,FAILED,2026-05-09T05:12:25.288326,New York
