transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
80076C55|CUST-8991|PROD-943|12|499.12|5989.44|JPY|CASH|COMPLETED|2026-05-09T04:16:53.653093|London
C438DE09|CUST-6119|PROD-284|N/A|374.66|0|NONE|CASH|PENDING|2026-05-09 04:51:05|London
1E5A66A5|CUST-5971|PROD-902|N/A|357.13|0|EUR||FAILED|2026-05-09T04:43:56.653093|Tokyo
5FF73014|CUST-2309|PROD-772|N/A|528.88|0||PAYPAL|COMPLETED|2026-05-09T04:26:46.653093|Dubai
3051208A|CUST-9224|PROD-731|30|83.1|2493.0|EUR|DEBIT_CARD|COMPLETED|05/09/2026 05:01:52 AM|London
3A7DE3A1|CUST-3171|PROD-654|37|263.06|9733.22||DEBIT_CARD||2026-05-09 04:19:59|Tokyo
86E1B75D|CUST-4536|PROD-903|N/A|805.7|0||CASH|COMPLETED|2026-05-09T04:30:02.653093|London
20CE7CB1|CUST-9576|PROD-897|N/A|423.95|0|NONE|DEBIT_CARD|COMPLETED|2026-05-09T04:15:13.653093|Tokyo
7B236687||PROD-613|N/A|471.88|0|USD|DEBIT_CARD|REFUNDED|2026-05-09 04:22:13|Dubai
958E4897|CUST-3013|PROD-451|N/A|608.74|0|USD|PAYPAL|PENDING|05/09/2026 04:06:16 AM|Tokyo
048F21C5|CUST-1683|PROD-851|N/A|951.87|0|EUR|PAYPAL|PENDING|2026-05-09T04:07:19.653093|Tokyo
8EA26A0B|CUST-2342|PROD-289|48|602.15|28903.2|NONE||PENDING|2026-05-09T05:00:22.653093|Dubai
8139B805|CUST-8360|PROD-139|N/A|745.69|0||DEBIT_CARD|COMPLETED|2026-05-09 04:37:40|Tokyo
B8E7C9E6|CUST-8689|PROD-535|N/A|950.97|0|NONE|DEBIT_CARD|REFUNDED|05/09/2026 04:35:25 AM|New York
3C8F5841|CUST-6566|PROD-354|19|5.83|110.77|JPY|CREDIT_CARD|FAILED|05/09/2026 04:48:03 AM|Tokyo
D1185797|CUST-9705|PROD-942|N/A|278.42|0|NONE|PAYPAL|REFUNDED|2026-05-09T04:23:07.653093|Dubai
F1FA51BC|CUST-4588|PROD-239|N/A|801.01|0|JPY|DEBIT_CARD|COMPLETED|05/09/2026 04:12:00 AM|London
4AD84D37||PROD-405|37|446.07|16504.59|EUR||COMPLETED|2026-05-09 04:39:27|London
8AA58CEF|CUST-6987|PROD-312|N/A|946.96|0||CREDIT_CARD|REFUNDED|05/09/2026 04:06:22 AM|Tokyo
8688729F|CUST-6472|PROD-723|N/A|175.55|0|JPY|PAYPAL||2026-05-09 04:22:36|Dubai
FEF8FFA1|CUST-6569|PROD-880|23|197.29|4537.67|JPY|DEBIT_CARD|PENDING|05/09/2026 04:25:19 AM|London
6F917506|CUST-1166|PROD-348|21|501.02|10521.42||PAYPAL||05/09/2026 04:49:28 AM|Dubai
3D40F051|CUST-1895|PROD-898|N/A|649.34|0|EUR|PAYPAL|COMPLETED|2026-05-09T04:06:35.653093|
343B256D||PROD-854|N/A|824.35|0|JPY|CREDIT_CARD|FAILED|05/09/2026 04:50:03 AM|London
FD9CAB95|CUST-5032|PROD-603|7|788.71|5520.97|???|PAYPAL|PENDING|2026-05-09T04:26:17.653093|Dubai
39DDCA1C|CUST-9044|PROD-523|28|672.23|18822.44||PAYPAL||05/09/2026 05:05:04 AM|New York
61CE35D8|CUST-2607|PROD-783|16|338.73|5419.68|EUR|PAYPAL||05/09/2026 04:33:26 AM|New York
38EC91CE|CUST-7271|PROD-742|15|834.67|12520.05||DEBIT_CARD|PENDING|2026-05-09 05:01:17|
8A889DD7|CUST-2529|PROD-297|23|856.86|19707.78|USD|PAYPAL|PENDING|05/09/2026 04:11:37 AM|Tokyo
2CFC5D77|CUST-5184|PROD-703|N/A|844.03|0||CASH|REFUNDED|05/09/2026 04:47:33 AM|London
81D2D8F4|CUST-2755|PROD-580|42|821.4|34498.8|EUR|PAYPAL|FAILED|2026-05-09T04:59:12.654091|New York
1B1282CB||PROD-899|9|910.56|8195.04||DEBIT_CARD||05/09/2026 04:12:54 AM|
97C8A545||PROD-581|29||0|JPY||REFUNDED|2026-05-09 04:15:18|New York
AC265EDD|CUST-2947|PROD-929|N/A|143.49|0|EUR|CREDIT_CARD|FAILED|2026-05-09 04:34:50|Tokyo
6D2A6925|CUST-9657|PROD-818|12||0|USD|DEBIT_CARD|COMPLETED|05/09/2026 04:33:02 AM|Dubai
A2334751|CUST-3361|PROD-466|N/A||0|NONE|DEBIT_CARD||2026-05-09 04:55:53|London
8A848A36||PROD-759|33||0|EUR||FAILED|2026-05-09T04:52:38.654091|Tokyo
1033|CUST-5502|PROD-220|32|25.9|828.8|JPY|CREDIT_CARD||2026-05-09 04:12:29|London
4808FA0B|CUST-2827|PROD-836|N/A|375.51|0|GBP|CREDIT_CARD|FAILED|2026-05-09T04:35:20.654091|
F4D11DBE|CUST-6067|PROD-217|N/A|360.49|0||CREDIT_CARD||2026-05-09T04:13:12.654091|
395CA8D7|CUST-8336|PROD-426|N/A|857.59|0|???|CASH|FAILED|05/09/2026 04:07:56 AM|London
51421C8A||PROD-117|N/A|791.12|0||DEBIT_CARD|COMPLETED|2026-05-09T04:58:03.654091|Tokyo
9E7E076A|CUST-7585|PROD-638|N/A|44.13|0|GBP||REFUNDED|2026-05-09T04:28:55.654091|New York
2A55279C|CUST-9745|PROD-125|N/A|341.67|0|USD|PAYPAL|REFUNDED|2026-05-09T04:19:11.654091|Dubai
