transaction_id,customer_id,product_id,quantity,unit_price,total_amount,currency,payment_method,status,timestamp,location
8B12D9D3,,PROD-663,46,961.51,44229.46,GBP,CREDIT_CARD,PENDING,2026-05-09 04:33:37,Tokyo
5EFD915D,CUST-4930,PROD-572,N/A,279.0,0,EUR,CASH,REFUNDED,2026-05-09 04:58:10,Tokyo
3A7D9EBB,CUST-9847,PROD-747,N/A,934.09,0,JPY,DEBIT_CARD,REFUNDED,2026-05-09 04:57:32,Tokyo
CACC617B,CUST-5799,PROD-290,16,599.57,9593.12,,PAYPAL,COMPLETED,2026-05-09 04:17:37,Dubai
F303B0C9,CUST-6153,PROD-848,24,630.59,15134.16,USD,CREDIT_CARD,,05/09/2026 04:57:19 AM,London
54D7F0B9,CUST-2753,PROD-828,17,891.37,15153.29,USD,CASH,REFUNDED,2026-05-09 04:14:00,New York
FF144E9E,CUST-6639,PROD-877,16,235.68,3770.88,NONE,CASH,,2026-05-09T04:28:55.096856,Dubai
ACF0B258,CUST-1612,PROD-670,42,953.82,40060.44,GBP,PAYPAL,REFUNDED,2026-05-09 04:39:26,New York
32F8E616,CUST-1735,PROD-483,N/A,400.01,0,,,COMPLETED,05/09/2026 04:33:43 AM,Tokyo
B724FFDA,CUST-4439,PROD-717,2,55.96,111.92,EUR,CASH,FAILED,2026-05-09T04:08:10.096856,Dubai
B9668AFA,CUST-4595,PROD-114,N/A,878.35,0,NONE,CREDIT_CARD,,2026-05-09T04:44:30.096856,London
32B268FB,CUST-5702,PROD-314,N/A,520.99,0,???,PAYPAL,REFUNDED,05/09/2026 04:41:43 AM,Dubai
E4AFD5D6,CUST-7330,PROD-575,26,897.34,23330.84,,DEBIT_CARD,COMPLETED,2026-05-09 04:05:11,New York
0A76E0BE,CUST-1394,PROD-666,12,197.83,2373.96,,PAYPAL,PENDING,2026-05-09T04:48:28.097405,Dubai
3B29D67B,CUST-8802,PROD-638,39,907.4,35388.6,GBP,CASH,REFUNDED,05/09/2026 04:33:42 AM,Tokyo
CC36539C,CUST-3014,PROD-699,3,826.49,2479.47,NONE,CREDIT_CARD,FAILED,2026-05-09 04:47:33,London
9AD8BD5E,CUST-8163,PROD-565,N/A,721.0,0,JPY,CREDIT_CARD,FAILED,05/09/2026 04:59:02 AM,New York
5797EC09,CUST-2362,PROD-678,18,66.88,1203.84,EUR,CASH,,2026-05-09 04:31:01,New York
2BE2C8EF,CUST-3674,PROD-376,20,672.63,13452.6,,CASH,PENDING,2026-05-09T04:47:26.097405,New York
0514615A,CUST-2946,PROD-958,39,753.62,29391.18,EUR,,REFUNDED,05/09/2026 04:24:50 AM,Tokyo
6135CE6B,CUST-6618,PROD-118,48,346.76,16644.48,EUR,CASH,COMPLETED,2026-05-09T04:37:02.097405,Tokyo
0F660314,CUST-2241,PROD-780,N/A,111.43,0,,PAYPAL,FAILED,2026-05-09 04:13:56,New York
F14A7F90,CUST-2093,PROD-315,5,384.45,1922.25,,CREDIT_CARD,REFUNDED,2026-05-09 04:53:09,Tokyo
20B4D1ED,CUST-6883,PROD-833,8,799.52,6396.16,JPY,,FAILED,05/09/2026 04:18:24 AM,London
E8D95AE4,CUST-7390,PROD-576,N/A,337.64,0,EUR,PAYPAL,FAILED,05/09/2026 04:57:47 AM,New York
244944ED,CUST-8681,PROD-922,47,71.97,3382.59,USD,PAYPAL,PENDING,2026-05-09T04:20:11.097405,London
5256E5E5,CUST-8426,PROD-828,39,979.11,38185.29,JPY,DEBIT_CARD,FAILED,2026-05-09 04:38:53,Tokyo
31149FDC,CUST-1094,PROD-219,7,190.2,1331.4,JPY,CASH,PENDING,2026-05-09 04:15:27,London
0BDE4BD1,CUST-2931,PROD-307,33,878.5,28990.5,USD,CASH,,2026-05-09T04:29:22.097405,New York
41558BB3,CUST-5288,PROD-966,49,228.42,11192.58,,CREDIT_CARD,,2026-05-09T04:10:16.097405,Tokyo
73D418A6,CUST-3617,PROD-480,44,88.89,3911.16,GBP,PAYPAL,,2026-05-09 04:54:51,London
1035,CUST-4025,PROD-879,38,727.33,27638.54,NONE,CREDIT_CARD,COMPLETED,2026-05-09 04:40:13,Tokyo
6EC4FFA1,CUST-3737,PROD-924,N/A,309.34,0,NONE,DEBIT_CARD,REFUNDED,2026-05-09 04:39:32,Tokyo
7209408F,CUST-6197,PROD-913,36,668.72,24073.92,USD,PAYPAL,,05/09/2026 04:07:16 AM,Dubai
197A0C85,CUST-6731,PROD-538,N/A,751.6,0,GBP,CASH,PENDING,2026-05-09 04:05:38,Dubai
