transaction_id,customer_id,product_id,quantity,unit_price,total_amount,currency,payment_method,status,timestamp,location
A7017B4E,CUST-3394,PROD-278,6,188.91,1133.46,USD,CREDIT_CARD,,05/09/2026 04:25:50 AM,Tokyo
E7292815,CUST-2673,PROD-548,N/A,926.74,0,USD,DEBIT_CARD,FAILED,2026-05-09T04:41:18.271395,Dubai
DFDEAC60,CUST-5057,PROD-428,N/A,510.27,0,,PAYPAL,COMPLETED,2026-05-09T04:14:16.271395,London
AC62C540,CUST-8723,PROD-349,N/A,215.78,0,NONE,DEBIT_CARD,,2026-05-09T04:20:55.271395,Tokyo
6A2E0654,CUST-4645,PROD-563,4,969.61,3878.44,???,DEBIT_CARD,FAILED,05/09/2026 04:37:38 AM,London
2F36AD96,CUST-2227,PROD-429,N/A,510.38,0,EUR,CASH,FAILED,2026-05-09 04:18:19,London
3D975268,CUST-5273,PROD-804,46,348.9,16049.4,,CREDIT_CARD,REFUNDED,2026-05-09T04:18:48.271395,Dubai
8A2BE317,,PROD-344,10,949.1,9491.0,USD,CASH,FAILED,2026-05-09T04:29:56.271395,New York
141D59DC,CUST-3571,PROD-861,24,200.32,4807.68,USD,CASH,PENDING,2026-05-09T04:11:59.271395,Tokyo
35125AD5,,PROD-193,14,265.53,3717.42,NONE,DEBIT_CARD,FAILED,05/09/2026 04:57:06 AM,Dubai
BA5EDAB4,CUST-7141,PROD-476,N/A,5.91,0,NONE,DEBIT_CARD,,2026-05-09 04:40:55,Tokyo
E5414BC7,CUST-6262,PROD-723,8,955.53,7644.24,,CREDIT_CARD,COMPLETED,2026-05-09T04:05:50.271395,New York
50912459,CUST-9035,PROD-254,19,65.32,1241.08,GBP,CASH,PENDING,2026-05-09 04:45:06,New York
98435396,CUST-9121,PROD-382,6,22.17,133.02,USD,CASH,REFUNDED,05/09/2026 04:39:30 AM,Tokyo
5C995BA1,CUST-4564,PROD-471,N/A,821.32,0,???,CASH,,2026-05-09 04:54:31,New York
B879F320,CUST-1709,PROD-311,30,900.83,27024.9,EUR,,FAILED,2026-05-09T04:14:02.272429,Tokyo
2DE42FDF,CUST-8672,PROD-650,N/A,486.07,0,USD,CREDIT_CARD,,2026-05-09 05:03:42,Dubai
D4F991A8,CUST-6778,PROD-186,6,387.43,2324.58,JPY,CASH,,2026-05-09 04:17:15,Dubai
9C938FC0,CUST-1935,PROD-760,N/A,129.92,0,EUR,CREDIT_CARD,REFUNDED,2026-05-09 04:33:23,Dubai
3B5CB601,CUST-3565,PROD-430,N/A,417.25,0,USD,CREDIT_CARD,REFUNDED,2026-05-09T04:59:27.272429,Tokyo
B579C85C,CUST-3292,PROD-151,46,339.06,15596.76,EUR,CREDIT_CARD,COMPLETED,2026-05-09T04:26:21.272429,Dubai
CD642948,CUST-8492,PROD-825,N/A,100.75,0,USD,DEBIT_CARD,PENDING,2026-05-09 04:20:00,Dubai
1004,,PROD-914,18,567.55,10215.9,EUR,PAYPAL,REFUNDED,2026-05-09T04:10:56.272429,Dubai
7F9D8191,CUST-9100,PROD-133,38,81.85,3110.3,USD,CREDIT_CARD,COMPLETED,05/09/2026 04:36:05 AM,New York
AE53359D,CUST-7033,PROD-137,41,989.51,40569.91,,CREDIT_CARD,FAILED,05/09/2026 04:32:01 AM,Tokyo
1F1C206E,,PROD-249,9,,0,JPY,CREDIT_CARD,COMPLETED,05/09/2026 04:46:01 AM,Dubai
