transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
F9D3A273|CUST-4534|PROD-449|N/A|399.72|0||DEBIT_CARD||2026-05-09T04:57:40.425096|Dubai
DCE2095B|CUST-5028|PROD-269|N/A|513.93|0|???|DEBIT_CARD||2026-05-09 04:43:27|Dubai
45EA9418|CUST-5072|PROD-147|38|501.11|19042.18|GBP|PAYPAL|FAILED|2026-05-09T05:33:13.425096|
FD81C346|CUST-1309|PROD-421|N/A|856.47|0|GBP|CREDIT_CARD|FAILED|05/09/2026 05:11:01 AM|Dubai
2A2F475D|CUST-6988|PROD-885|25|59.16|1479.0||CREDIT_CARD|PENDING|2026-05-09T05:30:00.425096|Tokyo
827AA080|CUST-9458|PROD-293|N/A|167.58|0|USD|PAYPAL|REFUNDED|05/09/2026 05:29:54 AM|New York
4B026DFB|CUST-2069|PROD-888|14|111.2|1556.8|EUR|CASH|COMPLETED|05/09/2026 05:10:56 AM|Dubai
C88A3EA7|CUST-1336|PROD-101|N/A|957.02|0|EUR|CASH|PENDING|05/09/2026 04:53:49 AM|London
7909AC71|CUST-6520|PROD-256|24|837.06|20089.44||PAYPAL|PENDING|2026-05-09T05:23:41.425096|Dubai
84BA5738|CUST-6430|PROD-793|7|705.75|4940.25||CREDIT_CARD|COMPLETED|05/09/2026 05:12:00 AM|New York
95CD9CAC||PROD-900|33|485.4|16018.2|EUR||FAILED|2026-05-09 04:43:56|Dubai
36B96969|CUST-4457|PROD-149|N/A||0|???|CREDIT_CARD|COMPLETED|05/09/2026 05:20:25 AM|New York
E3CFFA8F|CUST-9465|PROD-271|3|828.13|2484.39|EUR|CREDIT_CARD|REFUNDED|05/09/2026 05:32:04 AM|
7B75A88D|CUST-8128|PROD-999|N/A|417.41|0||CREDIT_CARD|PENDING|2026-05-09T05:01:10.426387|Dubai
A565547A|CUST-6094|PROD-842|N/A|696.57|0|NONE|CASH|COMPLETED|05/09/2026 05:32:02 AM|London
1B7F0B78|CUST-9281|PROD-266|27|57.02|1539.54||CREDIT_CARD|REFUNDED|2026-05-09 05:00:18|Tokyo
F00BF4BE||PROD-884|2|943.23|1886.46|???|PAYPAL|COMPLETED|2026-05-09 05:00:17|New York
6FC66E92|CUST-3501|PROD-760|N/A|411.1|0|EUR|CREDIT_CARD||2026-05-09T05:00:14.426387|Tokyo
00AA4BA6|CUST-9160|PROD-497|1|957.56|957.56|USD||REFUNDED|2026-05-09T05:13:49.426387|Dubai
30F70918|CUST-6143|PROD-464|24|931.18|22348.32||PAYPAL|PENDING|2026-05-09 05:01:20|New York
3C11F965|CUST-4075|PROD-913|N/A|713.58|0|NONE|CASH|FAILED|05/09/2026 04:56:59 AM|London
E98DCF22|CUST-1099|PROD-840|26|469.96|12218.96|???|PAYPAL|FAILED|05/09/2026 05:02:45 AM|Tokyo
A42A5E6C|CUST-5053|PROD-869|36|290.84|10470.24|EUR|DEBIT_CARD||05/09/2026 05:10:40 AM|New York
DF30E3DB|CUST-4226|PROD-757|N/A|899.32|0|USD|DEBIT_CARD|REFUNDED|05/09/2026 04:41:08 AM|Tokyo
BA329316|CUST-5431|PROD-179|N/A|68.29|0|USD|CREDIT_CARD|PENDING|2026-05-09 04:52:37|
41604DFF|CUST-8128|PROD-545|N/A|855.26|0|NONE|PAYPAL|REFUNDED|2026-05-09T05:28:12.427264|London
27F5CBEA||PROD-933|N/A|487.52|0|NONE|PAYPAL|COMPLETED|2026-05-09T05:24:20.427264|New York
10C10AD8|CUST-9862|PROD-200|48|39.99|1919.52|USD|CASH|REFUNDED|2026-05-09T04:38:30.427264|Tokyo
89FEC556|CUST-1733|PROD-959|37|62.35|2306.95|???|PAYPAL|COMPLETED|05/09/2026 04:56:10 AM|New York
4DA79F8F|CUST-3335|PROD-694|27|63.15|1705.05||DEBIT_CARD|FAILED|2026-05-09T05:23:45.427264|
22EAEC0B|CUST-9815|PROD-846|N/A|184.89|0|JPY|DEBIT_CARD|FAILED|2026-05-09 04:46:39|Dubai
D789E15E|CUST-5683|PROD-373|30|86.46|2593.8|???|DEBIT_CARD|FAILED|2026-05-09 04:37:23|New York
BEB847B4|CUST-4855|PROD-741|N/A|627.83|0|???|PAYPAL|REFUNDED|2026-05-09 05:32:02|Tokyo
3CA06C61|CUST-8419|PROD-881|N/A|717.84|0|EUR|DEBIT_CARD|COMPLETED|2026-05-09T05:26:40.428260|Dubai
1000|CUST-8246|PROD-592|N/A|392.1|0||CREDIT_CARD||05/09/2026 05:07:15 AM|New York
9A14FB0B|CUST-1650|PROD-864|N/A|791.83|0||PAYPAL|FAILED|05/09/2026 04:52:17 AM|Dubai
9187A58A|CUST-4372|PROD-716|43|705.97|30356.71|EUR|PAYPAL|REFUNDED|2026-05-09 05:20:05|London
53606234|CUST-3931|PROD-727|N/A|701.48|0|GBP|CREDIT_CARD|FAILED|2026-05-09 05:34:10|London
73156C1F|CUST-4487|PROD-388|N/A|931.14|0|||FAILED|05/09/2026 05:14:25 AM|
B52367D3|CUST-1201|PROD-536|49||0||CASH|FAILED|2026-05-09 05:22:39|Tokyo
1020||PROD-389|19|917.3|17428.7||PAYPAL||2026-05-09T05:15:04.428260|Tokyo
A39E7EA2|CUST-9906|PROD-701|N/A||0|USD|CREDIT_CARD|REFUNDED|05/09/2026 04:49:56 AM|London
C7ACABE7|CUST-1116|PROD-780|37|219.03|8104.11|EUR|CREDIT_CARD|COMPLETED|05/09/2026 04:52:31 AM|Dubai
0AED823D|CUST-7992|PROD-985|N/A|676.49|0|JPY|CASH|COMPLETED|2026-05-09T04:41:51.428260|Tokyo
11150C1C||PROD-696|N/A|603.08|0||PAYPAL||05/09/2026 04:56:58 AM|Dubai
9555E8E2|CUST-4623|PROD-286|N/A|305.44|0|EUR||FAILED|2026-05-09 05:18:39|
2869B589|CUST-9395|PROD-303|N/A|434.86|0|GBP|PAYPAL|REFUNDED|05/09/2026 05:07:10 AM|New York
772E6EEF|CUST-8948|PROD-351|N/A|102.72|0|USD|DEBIT_CARD|FAILED|2026-05-09 04:52:51|London
B7F71004|CUST-4679|PROD-615|N/A|231.2|0|USD|DEBIT_CARD|FAILED|2026-05-09T05:31:07.429262|London
3BAE0A68|CUST-6046|PROD-604|33|162.86|5374.38|JPY|CREDIT_CARD||05/09/2026 05:32:03 AM|Tokyo
48A533FC|CUST-2792|PROD-656|2|294.47|588.94|???|CASH||05/09/2026 04:40:54 AM|New York
99E25494|CUST-5805|PROD-481|N/A|836.37|0|USD|PAYPAL|PENDING|05/09/2026 05:20:05 AM|Dubai
FAF47253|CUST-7637|PROD-851|6||0|USD|CASH|COMPLETED|2026-05-09T05:14:45.429262|New York
87DCB529|CUST-2487|PROD-494|N/A|612.95|0|GBP|DEBIT_CARD|PENDING|2026-05-09T04:56:08.429262|Tokyo
5B094C48|CUST-3944|PROD-736|N/A|516.68|0|NONE|CREDIT_CARD|COMPLETED|2026-05-09T05:11:17.429262|Tokyo
320441FA|CUST-6896|PROD-264|49|463.49|22711.01|???|PAYPAL||05/09/2026 05:23:27 AM|New York
D6A2AE54|CUST-2715|PROD-909|N/A|398.25|0||DEBIT_CARD|FAILED|2026-05-09T04:39:33.429262|Dubai
5247D53E|CUST-1698|PROD-160|N/A|262.73|0|EUR|CREDIT_CARD|FAILED|2026-05-09 04:45:16|Dubai
C07B923F|CUST-6629|PROD-241|3|890.53|2671.59|JPY|CREDIT_CARD|REFUNDED|05/09/2026 04:47:27 AM|Tokyo
5DD71CEC|CUST-4615|PROD-889|N/A|132.68|0|JPY|CASH|PENDING|05/09/2026 05:15:23 AM|New York
A453E98F||PROD-439|46|245.95|11313.7||DEBIT_CARD|COMPLETED|2026-05-09 05:09:13|
FDE971E1|CUST-4863|PROD-335|33|668.16|22049.28||DEBIT_CARD|REFUNDED|2026-05-09T05:28:08.430260|Dubai
6A35444F|CUST-8288|PROD-243|N/A||0|NONE|DEBIT_CARD||2026-05-09T04:58:47.430260|Dubai
C9338F03|CUST-9404|PROD-886|N/A|612.02|0|GBP|PAYPAL||2026-05-09 05:05:22|New York
