transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
57E2F3E6|CUST-1870|PROD-668|3|808.57|2425.71|GBP|PAYPAL|FAILED|05/09/2026 05:18:29 AM|Dubai
5819F2DE|CUST-1352|PROD-351|37|126.14|4667.18|GBP|DEBIT_CARD||2026-05-09 05:11:09|London
7745B937|CUST-8300|PROD-887|7|902.56|6317.92|JPY|DEBIT_CARD|FAILED|05/09/2026 05:06:55 AM|New York
BA4E0166|CUST-2085|PROD-244|N/A|462.82|0|USD|CASH|COMPLETED|2026-05-09T05:25:36.340879|New York
AE324386|CUST-6682|PROD-629|41|244.62|10029.42|NONE|PAYPAL|FAILED|2026-05-09 05:00:57|New York
AD01C6B9||PROD-537|N/A|239.59|0||CASH||2026-05-09 05:18:18|
E122DF19|CUST-8409|PROD-602|N/A|897.7|0|JPY|CREDIT_CARD|REFUNDED|2026-05-09T05:25:21.340879|Dubai
839BAC6D|CUST-3617|PROD-572|34|244.47|8311.98|JPY|||2026-05-09 05:22:30|London
22DAACA5|CUST-5125|PROD-540|N/A|468.18|0||CREDIT_CARD|FAILED|2026-05-09 04:52:38|London
2CAAF3F2|CUST-3203|PROD-832|45|273.12|12290.4|JPY|PAYPAL|REFUNDED|2026-05-09 05:14:40|
89C35A2B|CUST-5341|PROD-943|24|113.43|2722.32|GBP|PAYPAL||2026-05-09T04:58:57.341402|London
3D895852|CUST-4564|PROD-198|5|57.44|287.2|???|PAYPAL|REFUNDED|2026-05-09T05:14:50.341402|
6A210115|CUST-4941|PROD-936|14|84.21|1178.94|USD|DEBIT_CARD|REFUNDED|2026-05-09 04:49:54|Dubai
D3348D83|CUST-3322|PROD-224|N/A|552.1|0|GBP|CREDIT_CARD||05/09/2026 05:32:11 AM|
BCDDE055|CUST-4548|PROD-320|47|326.22|15332.34|NONE|DEBIT_CARD||2026-05-09 05:18:34|New York
23F1A010|CUST-8961|PROD-926|N/A|219.45|0|???|PAYPAL|COMPLETED|2026-05-09 04:44:15|
53CAAECE|CUST-8432|PROD-962|27|837.98|22625.46|GBP|CREDIT_CARD|FAILED|2026-05-09 05:14:13|London
3772F78C|CUST-2386|PROD-370|6|516.7|3100.2||CREDIT_CARD|PENDING|2026-05-09T05:00:27.341402|Dubai
BE36C328||PROD-272|44|194.18|8543.92|GBP|||05/09/2026 04:39:33 AM|Dubai
7E336A4B|CUST-9450|PROD-658|N/A|510.81|0|???|PAYPAL||2026-05-09 05:04:35|Tokyo
1B42C548|CUST-3526|PROD-968|48||0|???|CASH||05/09/2026 04:37:11 AM|London
FC7115D6||PROD-310|N/A||0||PAYPAL||05/09/2026 05:14:18 AM|Tokyo
93AAA3BC|CUST-9121|PROD-788|N/A|35.43|0|NONE|DEBIT_CARD|REFUNDED|2026-05-09 04:44:00|London
6FF7F09E|CUST-2186|PROD-482|44|800.4|35217.6|NONE|CREDIT_CARD||2026-05-09T05:11:57.341402|Dubai
A4A9159A|CUST-7898|PROD-694|N/A|209.15|0||PAYPAL|COMPLETED|05/09/2026 04:55:39 AM|Dubai
7F142ABD|CUST-6391|PROD-337|39||0|NONE|CREDIT_CARD||2026-05-09 05:26:18|London
8FB04B5B|CUST-8761|PROD-770|3|777.96|2333.88|JPY|CASH|FAILED|2026-05-09 05:32:27|New York
EB69B89A|CUST-6756|PROD-441|45|402.3|18103.5|EUR|CASH|COMPLETED|2026-05-09T05:36:27.342399|Dubai
5650EE2D|CUST-2823|PROD-274|14|118.38|1657.32|USD|DEBIT_CARD|COMPLETED|2026-05-09 05:14:39|Dubai
240B0C27|CUST-2571|PROD-827|46|810.87|37300.02||PAYPAL|PENDING|05/09/2026 04:48:34 AM|Dubai
3FDDA81C|CUST-1880|PROD-312|43|727.01|31261.43|???|DEBIT_CARD||2026-05-09 04:47:53|
4F2C8992|CUST-6482|PROD-239|N/A|504.64|0|USD|CREDIT_CARD|PENDING|2026-05-09 04:38:05|Dubai
B61DF8C3|CUST-5396|PROD-731|41|272.12|11156.92||CASH|FAILED|2026-05-09T05:24:25.342976|London
31FF16AA|CUST-7841|PROD-344|19||0|???|CASH||05/09/2026 04:42:06 AM|Tokyo
D4319D8D|CUST-7744|PROD-371|34|885.3|30100.2|???|CREDIT_CARD|FAILED|2026-05-09 04:54:50|
E4F64866|CUST-3191|PROD-320|45|193.52|8708.4||PAYPAL|COMPLETED|05/09/2026 05:31:08 AM|Dubai
4CB3F919|CUST-1352|PROD-480|N/A|698.71|0|JPY|DEBIT_CARD||2026-05-09 05:13:47|Tokyo
8D02FE27|CUST-9659|PROD-913|1|2.99|2.99|USD|CREDIT_CARD||2026-05-09T04:41:19.344023|Tokyo
16CA0769|CUST-7072|PROD-233|36|871.19|31362.84|GBP|CREDIT_CARD|COMPLETED|2026-05-09 04:38:12|Dubai
8AFA7E6A|CUST-7155|PROD-267|N/A|278.98|0|???|CASH|FAILED|05/09/2026 04:53:25 AM|London
0B587593|CUST-6349|PROD-558|N/A|254.97|0|???|CREDIT_CARD|PENDING|2026-05-09 05:11:41|Tokyo
DCED598A|CUST-5008|PROD-801|4|112.56|450.24|???|PAYPAL|FAILED|05/09/2026 04:47:04 AM|Tokyo
15C95AC2|CUST-5129|PROD-613|29|815.6|23652.4|GBP|CREDIT_CARD|FAILED|2026-05-09T05:17:47.345048|London
1035|CUST-3125|PROD-502|N/A|180.59|0|USD|CREDIT_CARD|COMPLETED|2026-05-09 05:15:23|London
83069EBE|CUST-6034|PROD-368|24|181.44|4354.56|USD|CREDIT_CARD|FAILED|05/09/2026 04:46:22 AM|London
314AD9A8|CUST-7659|PROD-831|N/A|422.19|0|GBP|CREDIT_CARD||05/09/2026 04:52:23 AM|London
BF33D9F5|CUST-2066|PROD-562|41|778.91|31935.31|GBP|CASH|PENDING|2026-05-09T04:40:44.345048|Dubai
7AB30E88|CUST-6497|PROD-752|N/A|95.7|0|JPY|CREDIT_CARD|COMPLETED|05/09/2026 05:23:26 AM|Dubai
