transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
1047|CUST-2002|PROD-528|N/A|826.25|0|USD||PENDING|05/09/2026 04:37:51 AM|Tokyo
18DA335B|CUST-8463|PROD-867|N/A|107.24|0||CREDIT_CARD||2026-05-09T04:22:40.058145|
F0370FDB|CUST-1034|PROD-309|N/A|12.28|0|EUR|PAYPAL||05/09/2026 04:14:35 AM|Tokyo
43B371B0|CUST-2292|PROD-670|8|588.06|4704.48|JPY|PAYPAL||05/09/2026 04:37:39 AM|London
0AED6AB4||PROD-592|N/A|52.91|0||CREDIT_CARD|REFUNDED|2026-05-09T04:33:03.058145|Tokyo
C4A3884E|CUST-8802|PROD-283|46|25.82|1187.72||PAYPAL|COMPLETED|2026-05-09T04:27:17.058145|Tokyo
32C08551|CUST-4169|PROD-584|N/A|238.73|0|JPY|CREDIT_CARD|PENDING|2026-05-09T04:37:25.058145|Tokyo
33506670|CUST-5534|PROD-924|N/A||0|GBP|PAYPAL|PENDING|05/09/2026 04:30:54 AM|Dubai
B89EA610||PROD-871|N/A|734.37|0|EUR|PAYPAL||05/09/2026 04:12:11 AM|Tokyo
34CC859F|CUST-9539|PROD-589|N/A|415.52|0|JPY|DEBIT_CARD|COMPLETED|2026-05-09T04:55:13.058145|Dubai
B026594B|CUST-3243|PROD-108|10|102.16|1021.6|EUR|DEBIT_CARD||2026-05-09 04:28:17|Dubai
4867C7FE|CUST-7491|PROD-136|N/A|429.78|0|NONE|DEBIT_CARD|FAILED|05/09/2026 04:22:09 AM|New York
A08F334D|CUST-1236|PROD-391|30|231.27|6938.1||CASH||2026-05-09T04:06:12.058145|Tokyo
1029|CUST-5540|PROD-587|N/A|556.06|0||CREDIT_CARD|PENDING|2026-05-09 04:24:41|Tokyo
F440DE4F||PROD-355|N/A||0|GBP||REFUNDED|05/09/2026 04:24:18 AM|London
ECB7327F|CUST-3845|PROD-416|5|492.79|2463.95||PAYPAL||2026-05-09T04:41:06.058145|
10E2824E|CUST-6179|PROD-452|20|908.74|18174.8|NONE|DEBIT_CARD|COMPLETED|05/09/2026 04:45:37 AM|New York
95BAEDA6||PROD-195|20|746.4|14928.0|EUR|CASH|REFUNDED|2026-05-09 04:08:25|London
A4BEA046|CUST-9787|PROD-171|N/A|941.53|0|NONE|CASH||2026-05-09 04:09:46|Dubai
E936C4B9|CUST-7584|PROD-142|N/A||0|USD|DEBIT_CARD|REFUNDED|05/09/2026 04:35:27 AM|New York
CCF08AC7||PROD-499|N/A|380.06|0|USD|CREDIT_CARD||05/09/2026 04:38:29 AM|London
D2ED6859|CUST-2108|PROD-804|N/A|597.08|0|||COMPLETED|2026-05-09T04:07:01.058145|Tokyo
BA41B7C0|CUST-9591|PROD-513|31||0||PAYPAL|REFUNDED|2026-05-09 04:19:46|Dubai
E59BF9A4|CUST-4220|PROD-867|N/A|538.05|0||CREDIT_CARD|COMPLETED|2026-05-09 04:22:27|Tokyo
F6C82B75|CUST-8639|PROD-732|N/A|84.55|0|GBP|DEBIT_CARD|PENDING|2026-05-09T04:52:31.058145|Dubai
95172337|CUST-6024|PROD-444|36|848.75|30555.0||PAYPAL|REFUNDED|05/09/2026 04:16:39 AM|
1043|CUST-1413|PROD-673|N/A||0|NONE|CREDIT_CARD|REFUNDED|2026-05-09 04:56:51|New York
9239753D|CUST-4725|PROD-106|N/A|198.9|0||PAYPAL||2026-05-09 04:55:53|London
806EC005|CUST-1082|PROD-465|36|173.91|6260.76|EUR|CASH|FAILED|2026-05-09 04:19:26|Tokyo
F18BB1EE|CUST-9167|PROD-949|34|594.96|20228.64|EUR|PAYPAL|PENDING|05/09/2026 04:04:10 AM|London
