transaction_id,customer_id,product_id,quantity,unit_price,total_amount,currency,payment_method,status,timestamp,location
310A85CB,CUST-9259,PROD-785,N/A,920.28,0,NONE,DEBIT_CARD,REFUNDED,2026-05-09 05:02:01,Tokyo
0E874273,CUST-4692,PROD-418,N/A,299.57,0,USD,DEBIT_CARD,FAILED,2026-05-09T04:14:57.618550,Dubai
F720E7D4,CUST-8521,PROD-440,27,,0,???,CREDIT_CARD,PENDING,2026-05-09 04:57:43,Tokyo
08806AD4,CUST-7824,PROD-530,N/A,873.12,0,GBP,PAYPAL,REFUNDED,05/09/2026 04:18:13 AM,Tokyo
FB2D5BDB,CUST-7267,PROD-807,N/A,640.32,0,,PAYPAL,REFUNDED,2026-05-09T04:19:06.618550,Tokyo
B7D9E0FE,CUST-8503,PROD-781,N/A,205.54,0,USD,PAYPAL,,2026-05-09 04:27:09,Dubai
D4321E40,CUST-1211,PROD-678,47,578.02,27166.94,???,,COMPLETED,05/09/2026 04:30:41 AM,Tokyo
69B52FCB,CUST-1970,PROD-185,16,534.48,8551.68,GBP,CREDIT_CARD,REFUNDED,2026-05-09 04:57:20,New York
60A3260E,CUST-1466,PROD-112,21,377.49,7927.29,???,CASH,,2026-05-09 04:53:02,New York
E14262FA,CUST-3696,PROD-874,28,863.4,24175.2,,DEBIT_CARD,REFUNDED,2026-05-09T05:02:36.618550,New York
855354D7,CUST-1962,PROD-627,37,636.52,23551.24,JPY,PAYPAL,,05/09/2026 04:36:26 AM,
37D56A45,CUST-7926,PROD-883,N/A,110.5,0,GBP,PAYPAL,COMPLETED,05/09/2026 04:10:29 AM,Dubai
ED90EDE4,CUST-6137,PROD-285,N/A,898.31,0,USD,CASH,FAILED,2026-05-09 05:00:08,London
5AA92D28,CUST-7817,PROD-206,N/A,475.39,0,???,DEBIT_CARD,,2026-05-09T05:05:05.618550,Tokyo
BF26D061,CUST-4594,PROD-430,N/A,384.69,0,JPY,CREDIT_CARD,,2026-05-09T04:34:23.619519,
B3ACB57F,CUST-7354,PROD-833,28,297.37,8326.36,GBP,CREDIT_CARD,PENDING,2026-05-09 04:27:52,Tokyo
2112D143,,PROD-644,1,380.79,380.79,???,CREDIT_CARD,PENDING,2026-05-09 04:49:18,Dubai
81170B80,CUST-4847,PROD-699,10,,0,EUR,CREDIT_CARD,,2026-05-09T04:43:02.619519,Dubai
28C3A228,CUST-7529,PROD-723,N/A,273.24,0,USD,DEBIT_CARD,PENDING,2026-05-09 04:08:50,Dubai
