transaction_id,customer_id,product_id,quantity,unit_price,total_amount,currency,payment_method,status,timestamp,location
9A53C68C,CUST-3305,PROD-653,20,674.5,13490.0,GBP,CASH,,2026-05-09T05:28:27.308273,Tokyo
BA6C8EF2,CUST-5085,PROD-697,49,772.5,37852.5,EUR,DEBIT_CARD,COMPLETED,2026-05-09T04:46:41.308273,Dubai
FEFB2109,CUST-6205,PROD-469,17,798.7,13577.9,EUR,CASH,FAILED,05/09/2026 05:03:42 AM,
990E527E,CUST-9138,PROD-489,N/A,651.06,0,EUR,CREDIT_CARD,,2026-05-09 05:18:35,Tokyo
D7110661,CUST-1489,PROD-953,N/A,528.66,0,EUR,CASH,COMPLETED,05/09/2026 04:48:43 AM,Dubai
FACB423A,CUST-3385,PROD-586,N/A,137.13,0,???,PAYPAL,COMPLETED,2026-05-09 05:06:57,London
33463BC6,CUST-1025,PROD-196,N/A,353.18,0,JPY,CREDIT_CARD,PENDING,2026-05-09 04:56:36,Tokyo
CC4732E6,CUST-9426,PROD-904,N/A,213.98,0,GBP,PAYPAL,FAILED,05/09/2026 05:04:11 AM,London
2E60FB22,CUST-1878,PROD-963,43,769.57,33091.51,NONE,DEBIT_CARD,PENDING,2026-05-09 05:05:28,Dubai
E705D3BA,,PROD-277,42,983.25,41296.5,USD,CASH,COMPLETED,05/09/2026 05:00:58 AM,New York
302E266C,,PROD-506,27,541.52,14621.04,EUR,CREDIT_CARD,,05/09/2026 05:05:30 AM,New York
545FC0FF,CUST-4727,PROD-535,12,643.61,7723.32,GBP,PAYPAL,PENDING,2026-05-09T04:50:33.309290,London
B7F6C810,CUST-8788,PROD-566,23,504.86,11611.78,USD,CREDIT_CARD,REFUNDED,2026-05-09 05:35:51,Tokyo
154AEBCD,CUST-9821,PROD-726,30,179.68,5390.4,GBP,CREDIT_CARD,,05/09/2026 05:29:56 AM,London
E9C9CF37,CUST-9761,PROD-531,31,825.81,25600.11,USD,CREDIT_CARD,PENDING,2026-05-09T05:24:29.309290,
0153001E,CUST-9629,PROD-807,7,570.83,3995.81,EUR,CREDIT_CARD,COMPLETED,2026-05-09 05:06:10,London
F67EBC4B,CUST-6013,PROD-677,2,968.82,1937.64,EUR,CASH,,2026-05-09T05:16:31.309290,New York
6FE16421,CUST-2441,PROD-396,N/A,762.29,0,???,PAYPAL,COMPLETED,05/09/2026 04:58:16 AM,Tokyo
16BF4262,CUST-1238,PROD-484,38,619.08,23525.04,GBP,DEBIT_CARD,,2026-05-09T05:00:16.309290,Tokyo
E58E1C0E,,PROD-129,N/A,418.35,0,,DEBIT_CARD,,05/09/2026 05:14:38 AM,London
B17F9B42,CUST-3684,PROD-206,N/A,330.75,0,???,CREDIT_CARD,PENDING,2026-05-09T04:46:09.309290,London
C6B1E757,,PROD-754,N/A,842.4,0,,,COMPLETED,2026-05-09 04:43:25,Dubai
6661538E,CUST-6649,PROD-333,34,853.72,29026.48,,CREDIT_CARD,REFUNDED,05/09/2026 05:02:34 AM,New York
8CC8F341,CUST-5043,PROD-390,N/A,716.27,0,NONE,CREDIT_CARD,FAILED,2026-05-09 05:18:12,London
6E4B375E,CUST-2347,PROD-307,46,782.65,36001.9,GBP,DEBIT_CARD,,2026-05-09 04:39:52,New York
1C9FE5D1,CUST-2788,PROD-811,6,539.26,3235.56,,CASH,COMPLETED,2026-05-09 04:38:02,Dubai
C0E926A4,CUST-5909,PROD-207,N/A,807.26,0,NONE,PAYPAL,FAILED,05/09/2026 05:27:00 AM,Tokyo
35886F64,,PROD-357,N/A,82.83,0,USD,DEBIT_CARD,PENDING,2026-05-09 05:15:49,New York
3CA8E283,CUST-7997,PROD-543,N/A,154.43,0,EUR,CASH,,2026-05-09T05:06:15.310276,Tokyo
F412BFEE,CUST-9489,PROD-443,28,411.18,11513.04,GBP,CREDIT_CARD,FAILED,2026-05-09T04:53:37.310276,
B73E443F,,PROD-817,N/A,825.4,0,???,CREDIT_CARD,REFUNDED,2026-05-09 05:14:06,Tokyo
C5A2658F,CUST-3488,PROD-545,37,19.47,720.39,NONE,,REFUNDED,05/09/2026 05:04:21 AM,Dubai
9AF405E1,CUST-5695,PROD-280,23,277.23,6376.29,EUR,PAYPAL,COMPLETED,2026-05-09T05:18:45.310276,Dubai
0D8C65FD,CUST-3475,PROD-101,N/A,199.85,0,,CREDIT_CARD,FAILED,2026-05-09T04:50:09.310276,Dubai
659CFC5A,CUST-9337,PROD-384,N/A,543.16,0,???,CREDIT_CARD,REFUNDED,05/09/2026 05:27:38 AM,London
2C51F80D,CUST-2071,PROD-938,N/A,841.45,0,USD,CASH,PENDING,2026-05-09 05:30:00,
BA4BB113,CUST-2576,PROD-668,1,303.83,303.83,NONE,PAYPAL,PENDING,2026-05-09 05:02:32,
BEECF31A,CUST-4614,PROD-579,36,255.3,9190.8,NONE,DEBIT_CARD,REFUNDED,2026-05-09 05:02:17,Dubai
4862731B,,PROD-538,N/A,104.58,0,EUR,DEBIT_CARD,COMPLETED,05/09/2026 05:30:47 AM,New York
BF4B7471,CUST-7212,PROD-691,31,253.89,7870.59,,CASH,,05/09/2026 05:19:22 AM,New York
AA4B22D2,,PROD-724,N/A,760.29,0,EUR,,PENDING,05/09/2026 04:56:50 AM,Tokyo
6941AE21,CUST-7938,PROD-351,N/A,858.56,0,GBP,DEBIT_CARD,FAILED,2026-05-09 04:42:53,London
46BB827F,CUST-1033,PROD-107,19,,0,JPY,PAYPAL,REFUNDED,2026-05-09T04:53:38.311988,Dubai
EEA1D1DA,CUST-8340,PROD-664,35,86.38,3023.3,EUR,PAYPAL,FAILED,2026-05-09T04:49:21.311988,London
1DF526E4,CUST-2466,PROD-192,28,2.41,67.48,,DEBIT_CARD,REFUNDED,2026-05-09 04:58:18,New York
AE413D0B,,PROD-349,26,931.5,24219.0,???,CASH,COMPLETED,2026-05-09 05:25:39,Tokyo
6C99FDDF,,PROD-993,33,928.83,30651.39,EUR,PAYPAL,REFUNDED,2026-05-09 05:34:29,New York
FBC9BFAE,CUST-7576,PROD-937,19,881.51,16748.69,,PAYPAL,REFUNDED,2026-05-09 05:02:12,London
D3E63FAE,CUST-9146,PROD-563,23,4.59,105.57,GBP,DEBIT_CARD,PENDING,05/09/2026 05:09:44 AM,Dubai
B1FE2E85,CUST-6580,PROD-177,5,35.91,179.55,EUR,,PENDING,05/09/2026 05:21:29 AM,London
D34DB43F,CUST-8511,PROD-122,N/A,236.82,0,JPY,,COMPLETED,05/09/2026 05:08:44 AM,Dubai
1026,,PROD-682,28,465.77,13041.56,,DEBIT_CARD,PENDING,2026-05-09 05:03:14,London
1050,CUST-9281,PROD-815,N/A,407.05,0,???,DEBIT_CARD,COMPLETED,2026-05-09 04:39:35,Dubai
531FA898,CUST-1614,PROD-975,22,765.22,16834.84,,,REFUNDED,05/09/2026 05:08:01 AM,Tokyo
50C850CE,,PROD-131,26,114.68,2981.68,,CREDIT_CARD,COMPLETED,05/09/2026 04:49:17 AM,Dubai
B5F311A1,CUST-3106,PROD-679,17,379.47,6450.99,JPY,CREDIT_CARD,COMPLETED,05/09/2026 05:03:18 AM,London
8D6FDF96,CUST-6482,PROD-515,N/A,,0,,CASH,REFUNDED,2026-05-09T05:30:37.314210,Dubai
477DCC27,CUST-9390,PROD-211,N/A,444.02,0,USD,DEBIT_CARD,REFUNDED,05/09/2026 04:37:26 AM,Tokyo
