transaction_id,customer_id,product_id,quantity,unit_price,total_amount,currency,payment_method,status,timestamp,location
1D718565,CUST-2325,PROD-936,1,607.73,607.73,NONE,DEBIT_CARD,FAILED,05/09/2026 04:36:12 AM,Tokyo
3B1F5AC2,CUST-6631,PROD-511,N/A,981.81,0,EUR,DEBIT_CARD,COMPLETED,2026-05-09 04:15:40,Tokyo
E9FF8840,CUST-5730,PROD-116,N/A,274.41,0,EUR,DEBIT_CARD,,2026-05-09 04:39:19,New York
409FF2AF,CUST-2418,PROD-727,1,,0,NONE,,FAILED,2026-05-09 04:28:41,Tokyo
320D9D51,,PROD-211,N/A,518.08,0,GBP,DEBIT_CARD,,2026-05-09T04:36:47.660819,London
BEA90D08,CUST-2390,PROD-406,N/A,873.18,0,GBP,DEBIT_CARD,FAILED,2026-05-09 05:02:59,New York
411012D4,CUST-2758,PROD-505,47,298.18,14014.46,GBP,CASH,REFUNDED,05/09/2026 04:57:41 AM,London
3A09BB94,CUST-2291,PROD-707,N/A,,0,,CREDIT_CARD,,05/09/2026 04:58:44 AM,New York
E06F5EF3,CUST-4015,PROD-243,25,798.23,19955.75,GBP,CREDIT_CARD,FAILED,2026-05-09T04:48:23.661817,
54092441,,PROD-706,11,,0,GBP,CASH,REFUNDED,05/09/2026 04:56:27 AM,Tokyo
CDD8B29B,CUST-8077,PROD-710,36,564.72,20329.92,JPY,DEBIT_CARD,REFUNDED,2026-05-09 05:02:15,
7E5EB92D,CUST-3294,PROD-649,7,580.68,4064.76,EUR,CREDIT_CARD,REFUNDED,05/09/2026 04:11:57 AM,Tokyo
1CB42420,CUST-4179,PROD-772,37,957.94,35443.78,???,CREDIT_CARD,FAILED,2026-05-09 04:58:44,Dubai
9729DBF8,CUST-9739,PROD-739,N/A,789.43,0,,DEBIT_CARD,REFUNDED,2026-05-09 04:37:58,New York
CEB15AA8,CUST-6349,PROD-288,25,420.68,10517.0,EUR,CREDIT_CARD,COMPLETED,2026-05-09T04:46:24.661817,Tokyo
A543A647,CUST-1094,PROD-154,N/A,159.57,0,NONE,PAYPAL,,05/09/2026 04:09:00 AM,New York
9061502C,CUST-5009,PROD-773,28,,0,JPY,DEBIT_CARD,REFUNDED,05/09/2026 04:23:47 AM,London
918C3C34,CUST-1223,PROD-772,N/A,284.65,0,GBP,PAYPAL,COMPLETED,05/09/2026 04:39:21 AM,Dubai
F00BE7FF,,PROD-147,23,277.12,6373.76,JPY,CREDIT_CARD,,2026-05-09T04:15:10.661817,New York
2E001F60,CUST-7574,PROD-284,N/A,791.33,0,USD,CREDIT_CARD,,05/09/2026 04:43:59 AM,London
03439057,CUST-6238,PROD-911,50,75.61,3780.5,GBP,CREDIT_CARD,PENDING,05/09/2026 04:47:29 AM,New York
8170F145,CUST-8715,PROD-780,N/A,585.34,0,JPY,CREDIT_CARD,FAILED,2026-05-09 04:24:28,Dubai
01B62934,CUST-5068,PROD-991,40,412.01,16480.4,JPY,CASH,PENDING,05/09/2026 04:12:29 AM,London
43C769D1,CUST-6760,PROD-343,N/A,602.7,0,EUR,CASH,REFUNDED,2026-05-09 04:25:20,Tokyo
975527AB,CUST-9943,PROD-975,25,893.35,22333.75,USD,DEBIT_CARD,FAILED,2026-05-09T04:41:24.661817,London
F973E849,CUST-2280,PROD-788,N/A,935.74,0,GBP,CREDIT_CARD,REFUNDED,2026-05-09T04:51:17.662817,Tokyo
8052A4EA,CUST-1646,PROD-516,N/A,503.79,0,???,CASH,,2026-05-09 04:22:48,Dubai
0DE8BE3A,CUST-8291,PROD-538,N/A,200.59,0,GBP,CREDIT_CARD,,05/09/2026 05:02:49 AM,New York
38E05A96,CUST-6014,PROD-810,5,400.76,2003.8,GBP,DEBIT_CARD,COMPLETED,2026-05-09 04:54:19,Tokyo
872FE3A7,CUST-4334,PROD-960,28,716.68,20067.04,,CREDIT_CARD,REFUNDED,05/09/2026 04:06:34 AM,
65AC80C2,CUST-1040,PROD-302,8,382.8,3062.4,USD,CREDIT_CARD,COMPLETED,2026-05-09T04:57:27.662817,New York
E8BB24C2,,PROD-771,N/A,10.9,0,USD,PAYPAL,REFUNDED,2026-05-09 04:42:28,New York
65853E7A,CUST-7036,PROD-111,26,,0,EUR,CREDIT_CARD,REFUNDED,2026-05-09T04:33:12.662817,Tokyo
6FA44B33,CUST-8192,PROD-546,N/A,165.89,0,NONE,CASH,,05/09/2026 04:12:36 AM,New York
A9F66E43,,PROD-806,31,974.73,30216.63,???,PAYPAL,COMPLETED,2026-05-09T04:45:58.662817,Dubai
AC279D08,CUST-7572,PROD-907,12,517.92,6215.04,JPY,CREDIT_CARD,COMPLETED,2026-05-09 04:44:20,London
F202EE4A,CUST-9571,PROD-409,12,902.53,10830.36,EUR,CASH,REFUNDED,05/09/2026 04:27:28 AM,Dubai
795A38FF,CUST-6930,PROD-502,44,807.81,35543.64,USD,CASH,FAILED,05/09/2026 04:15:40 AM,Dubai
2AEACF51,CUST-7108,PROD-796,N/A,,0,,DEBIT_CARD,COMPLETED,05/09/2026 04:31:16 AM,Dubai
A327EB1D,CUST-5908,PROD-541,13,849.97,11049.61,GBP,DEBIT_CARD,FAILED,2026-05-09 04:55:38,New York
88364270,CUST-5808,PROD-857,6,37.22,223.32,USD,PAYPAL,COMPLETED,05/09/2026 04:07:19 AM,Dubai
69749616,,PROD-517,N/A,713.1,0,EUR,CASH,COMPLETED,05/09/2026 04:33:06 AM,
721AC39E,CUST-5099,PROD-956,36,570.37,20533.32,???,DEBIT_CARD,COMPLETED,2026-05-09 04:57:35,Tokyo
3A24DF78,CUST-9144,PROD-994,N/A,777.59,0,JPY,DEBIT_CARD,PENDING,2026-05-09 04:52:24,Dubai
1039,CUST-9636,PROD-559,N/A,821.79,0,USD,PAYPAL,FAILED,2026-05-09 04:43:48,New York
3F300DA2,CUST-4871,PROD-638,32,202.69,6486.08,,CREDIT_CARD,COMPLETED,2026-05-09 04:37:20,Dubai
1965B677,CUST-9505,PROD-996,N/A,994.23,0,GBP,DEBIT_CARD,FAILED,2026-05-09 04:30:43,Dubai
87F53ACC,CUST-4505,PROD-234,N/A,988.1,0,???,DEBIT_CARD,COMPLETED,2026-05-09 04:19:54,Dubai
068FD6CA,,PROD-350,46,266.06,12238.76,GBP,PAYPAL,PENDING,05/09/2026 04:28:15 AM,London
99DD65EE,CUST-7418,PROD-766,N/A,676.29,0,EUR,DEBIT_CARD,,2026-05-09 04:10:15,New York
1E384F49,CUST-3588,PROD-653,49,574.89,28169.61,,PAYPAL,FAILED,05/09/2026 04:19:08 AM,Tokyo
6BB6412A,CUST-3358,PROD-106,25,379.64,9491.0,NONE,CASH,REFUNDED,05/09/2026 05:02:23 AM,London
9515BA91,CUST-9870,PROD-417,4,253.09,1012.36,,CASH,,05/09/2026 04:07:28 AM,Dubai
