transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
B367BE36|CUST-4103|PROD-737|N/A||0|???|DEBIT_CARD|FAILED|2026-05-09T04:24:52.541198|Tokyo
17C55217|CUST-4245|PROD-417|25|542.1|13552.5||CREDIT_CARD||05/09/2026 04:28:23 AM|
B1A80888|CUST-9172|PROD-364|15||0|JPY|CASH||05/09/2026 04:45:21 AM|London
9F3E40A4|CUST-5743|PROD-745|N/A|776.66|0||CASH|REFUNDED|2026-05-09T04:49:59.541198|Tokyo
17E761E8|CUST-1353|PROD-817|N/A|690.71|0|NONE|CASH|REFUNDED|2026-05-09T04:54:57.541198|London
45E19287|CUST-1208|PROD-109|N/A|340.41|0|???|DEBIT_CARD|PENDING|2026-05-09T04:15:08.541198|New York
1015|CUST-5663|PROD-106|24|508.67|12208.08||CASH|REFUNDED|2026-05-09 04:48:30|Dubai
009BEBBE|CUST-1159|PROD-548|N/A|244.5|0|GBP|CREDIT_CARD|COMPLETED|2026-05-09T04:47:54.541198|Tokyo
04D7BDA9|CUST-4378|PROD-408|N/A|216.3|0||CASH|COMPLETED|2026-05-09 04:37:09|Dubai
06FB7B10|CUST-4157|PROD-653|34|158.18|5378.12|???|DEBIT_CARD|REFUNDED|05/09/2026 04:12:32 AM|London
5926D17A|CUST-4914|PROD-492|32|481.37|15403.84|JPY|PAYPAL||2026-05-09 04:50:34|
B30AD428|CUST-2690|PROD-500|N/A|732.35|0|USD|PAYPAL|REFUNDED|05/09/2026 04:27:10 AM|London
2CDE4BA4|CUST-7953|PROD-348|N/A||0||CREDIT_CARD||2026-05-09T04:11:33.541198|Tokyo
7A629487|CUST-7455|PROD-855|N/A|739.08|0|GBP|PAYPAL|REFUNDED|2026-05-09 04:50:20|New York
59284C61|CUST-2408|PROD-301|N/A|631.92|0||CREDIT_CARD|COMPLETED|2026-05-09 04:33:01|Tokyo
3964B63C|CUST-8082|PROD-452|N/A|141.43|0|???|CASH|FAILED|05/09/2026 04:42:26 AM|Dubai
D58CF9AD|CUST-9990|PROD-533|39|298.35|11635.65|???|DEBIT_CARD|PENDING|2026-05-09T04:23:36.541198|New York
203A5EEE|CUST-9996|PROD-791|37|302.6|11196.2|NONE|CREDIT_CARD|REFUNDED|2026-05-09T04:58:47.541198|Dubai
ECB1E8DC||PROD-231|14|230.22|3223.08|||REFUNDED|2026-05-09 04:14:24|Tokyo
8DA826BD|CUST-4598|PROD-860|17|564.66|9599.22|USD|DEBIT_CARD|FAILED|2026-05-09 04:42:14|Dubai
