transaction_id,customer_id,product_id,quantity,unit_price,total_amount,currency,payment_method,status,timestamp,location
B59A8E26,,PROD-185,17,813.61,13831.37,EUR,CASH,REFUNDED,05/09/2026 04:42:06 AM,New York
7DBA128B,CUST-8036,PROD-490,N/A,751.13,0,,CASH,COMPLETED,2026-05-09T04:57:13.144963,New York
F258B59D,CUST-8524,PROD-150,N/A,465.64,0,JPY,PAYPAL,PENDING,2026-05-09 04:09:42,Dubai
808F65FE,CUST-6525,PROD-122,N/A,621.16,0,GBP,CASH,,2026-05-09T04:51:55.144963,Dubai
5B6400E9,CUST-4882,PROD-890,42,319.23,13407.66,GBP,CASH,PENDING,05/09/2026 04:16:34 AM,New York
4151A967,CUST-5936,PROD-402,26,463.21,12043.46,GBP,CASH,COMPLETED,05/09/2026 04:45:31 AM,New York
A887BBF0,CUST-6698,PROD-978,N/A,217.57,0,NONE,DEBIT_CARD,FAILED,2026-05-09 04:00:57,London
1F86651C,CUST-7565,PROD-783,N/A,590.4,0,,CASH,REFUNDED,2026-05-09T04:58:40.144963,Tokyo
FD4D2BE7,CUST-8445,PROD-206,16,940.74,15051.84,GBP,CASH,COMPLETED,2026-05-09 04:28:30,Tokyo
F6C7001D,CUST-9844,PROD-565,N/A,909.08,0,USD,CREDIT_CARD,FAILED,05/09/2026 04:01:51 AM,London
D8E03051,CUST-2069,PROD-111,N/A,693.67,0,USD,CASH,PENDING,2026-05-09 04:12:23,Dubai
C49382AC,CUST-9946,PROD-632,50,271.93,13596.5,GBP,PAYPAL,FAILED,05/09/2026 04:19:05 AM,Dubai
30AE9FEE,CUST-4101,PROD-102,29,919.57,26667.53,GBP,DEBIT_CARD,COMPLETED,2026-05-09 04:35:35,
CBD76D9A,CUST-9135,PROD-236,N/A,447.3,0,NONE,,FAILED,2026-05-09 04:09:07,New York
1028,CUST-2225,PROD-681,10,718.39,7183.9,,PAYPAL,REFUNDED,2026-05-09 04:48:58,Dubai
2073DF8E,CUST-9016,PROD-444,N/A,990.04,0,,DEBIT_CARD,FAILED,05/09/2026 04:12:47 AM,New York
1013,CUST-8044,PROD-892,6,814.11,4884.66,JPY,PAYPAL,PENDING,2026-05-09T04:39:13.144963,
1016,CUST-2848,PROD-462,20,435.51,8710.2,NONE,CREDIT_CARD,REFUNDED,05/09/2026 04:18:10 AM,London
C41D8974,CUST-7925,PROD-565,50,741.07,37053.5,USD,CASH,,05/09/2026 04:38:51 AM,Dubai
6259684B,,PROD-682,4,100.52,402.08,,CASH,FAILED,05/09/2026 04:26:20 AM,Tokyo
