transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
5AFCCCEE|CUST-7249|PROD-641|N/A|829.37|0||DEBIT_CARD|COMPLETED|2026-05-09T04:01:38.044293|Dubai
8929ABAD|CUST-6038|PROD-190|N/A|113.63|0||CREDIT_CARD||05/09/2026 04:12:40 AM|Tokyo
768C3347|CUST-5387|PROD-251|30|333.71|10011.3|||PENDING|05/09/2026 04:08:17 AM|London
02AC0165|CUST-3087|PROD-280|N/A|417.68|0|USD|CASH||2026-05-09 04:35:45|New York
FC0FA819|CUST-5653|PROD-792|N/A|919.56|0|???|CREDIT_CARD|FAILED|05/09/2026 04:24:21 AM|New York
023F5515|CUST-2035|PROD-379|N/A|864.95|0|JPY|PAYPAL|REFUNDED|2026-05-09T04:15:42.044293|Dubai
37251015|CUST-6944|PROD-859|N/A|104.71|0|NONE||FAILED|2026-05-09 04:33:46|Tokyo
1D8C6902|CUST-9001|PROD-753|N/A|9.4|0|EUR||REFUNDED|2026-05-09T04:03:42.044293|Dubai
7B5A364C||PROD-788|N/A||0|JPY|PAYPAL|COMPLETED|2026-05-09 04:40:53|New York
CC282A8C||PROD-985|16|400.13|6402.08|???|PAYPAL|REFUNDED|2026-05-09T04:11:09.044293|New York
C548E10F|CUST-6293|PROD-264|N/A|619.77|0|JPY|CREDIT_CARD||2026-05-09T04:46:42.044293|Tokyo
11034DA5|CUST-5889|PROD-880|N/A|735.41|0|NONE|CREDIT_CARD|COMPLETED|2026-05-09 04:16:31|Dubai
5BDA735A|CUST-4429|PROD-132|28|826.51|23142.28|EUR|CREDIT_CARD||05/09/2026 04:01:02 AM|Tokyo
1016|CUST-3957|PROD-591|N/A|628.94|0|EUR|DEBIT_CARD||05/09/2026 04:37:34 AM|New York
810B5920|CUST-4864|PROD-533|N/A|275.52|0|JPY|||2026-05-09T04:26:02.044940|
549C3780|CUST-5783|PROD-928|N/A|593.63|0|JPY|PAYPAL||2026-05-09T04:25:55.044940|Dubai
3FFB1223|CUST-4990|PROD-521|36|821.71|29581.56|NONE|DEBIT_CARD|REFUNDED|05/09/2026 04:20:21 AM|Tokyo
1039|CUST-4213|PROD-286|13|969.62|12605.06|EUR|DEBIT_CARD|REFUNDED|2026-05-09 04:46:22|New York
BF338E60|CUST-2140|PROD-757|N/A|545.99|0||PAYPAL|FAILED|2026-05-09 04:19:19|
1018|CUST-2246|PROD-568|N/A|841.85|0||CREDIT_CARD||2026-05-09T04:32:07.044940|
76FD22CB||PROD-356|41|594.04|24355.64|???|DEBIT_CARD|COMPLETED|05/09/2026 04:58:18 AM|Dubai
E2BEB300|CUST-2585|PROD-532|N/A|166.0|0|EUR|PAYPAL|FAILED|2026-05-09 04:49:53|London
70DF2A02|CUST-2464|PROD-708|46|794.49|36546.54|||COMPLETED|2026-05-09 04:34:48|Tokyo
C5410E3C|CUST-7236|PROD-831|39|599.3|23372.7|USD|CREDIT_CARD||05/09/2026 04:37:21 AM|
3DE88A27|CUST-3523|PROD-803|43||0|USD|CASH|FAILED|2026-05-09 04:00:36|Tokyo
7C7FB9BF|CUST-4761|PROD-213|50|306.21|15310.5||CASH|PENDING|05/09/2026 04:07:27 AM|Tokyo
4318BA0E|CUST-2500|PROD-300|N/A||0|NONE|PAYPAL|REFUNDED|05/09/2026 04:18:06 AM|Dubai
A159DD47||PROD-785|35|354.77|12416.95||PAYPAL|FAILED|2026-05-09T04:06:30.045459|London
45E086CD|CUST-9614|PROD-482|N/A|462.19|0|USD|CREDIT_CARD|FAILED|2026-05-09T04:00:17.045459|Tokyo
1CF19E40|CUST-8527|PROD-596|4|736.25|2945.0|NONE|CASH|PENDING|2026-05-09 04:09:44|New York
8BB2AB36|CUST-4490|PROD-524|N/A|651.05|0|???|CREDIT_CARD||2026-05-09 04:27:40|Tokyo
4B07AA51||PROD-461|N/A|972.71|0|NONE|CASH||2026-05-09 04:10:39|Tokyo
C17D31EA|CUST-3829|PROD-150|10|547.58|5475.8|EUR|DEBIT_CARD||2026-05-09 04:56:15|Tokyo
