transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
AC26F2C3|CUST-1195|PROD-773|36|644.78|23212.08|GBP|DEBIT_CARD|COMPLETED|05/09/2026 04:31:01 AM|London
D75CA2C6|CUST-5882|PROD-536|36|923.48|33245.28|USD|PAYPAL|REFUNDED|2026-05-09T04:07:12.539471|Dubai
1045|CUST-4831|PROD-344|N/A|198.49|0|NONE|CASH|PENDING|2026-05-09 04:25:12|London
666DAD21|CUST-6040|PROD-948|N/A|536.18|0|EUR|CREDIT_CARD||05/09/2026 04:46:22 AM|London
60E3B0A0|CUST-8484|PROD-714|7|889.99|6229.93||DEBIT_CARD|REFUNDED|05/09/2026 04:34:34 AM|Dubai
05E1AF48|CUST-5371|PROD-137|N/A|61.31|0|USD|CREDIT_CARD||2026-05-09T04:21:41.540473|
0879A867||PROD-538|18|522.78|9410.04|EUR|CASH|FAILED|2026-05-09T04:05:14.540473|Tokyo
874E72E8|CUST-4992|PROD-453|37|428.73|15863.01|???|DEBIT_CARD|PENDING|05/09/2026 04:41:33 AM|Dubai
3E01A07B|CUST-8213|PROD-304|39|26.02|1014.78|EUR|PAYPAL|COMPLETED|2026-05-09T04:06:02.540473|Dubai
F7F30B02|CUST-8433|PROD-399|N/A|871.41|0||PAYPAL|PENDING|2026-05-09 04:48:50|Tokyo
55A5166D|CUST-1192|PROD-848|45|294.02|13230.9|???|PAYPAL|COMPLETED|2026-05-09 04:04:50|Tokyo
483E108C||PROD-312|11|130.57|1436.27|JPY|DEBIT_CARD||05/09/2026 04:44:22 AM|
E9C88514||PROD-166|29|700.16|20304.64|NONE|CASH|COMPLETED|2026-05-09T05:01:42.540473|New York
FA1C1AF3|CUST-3887|PROD-210|39|992.53|38708.67|EUR|DEBIT_CARD|FAILED|2026-05-09 05:01:00|New York
4D5BD350|CUST-7903|PROD-591|31|936.49|29031.19||DEBIT_CARD|COMPLETED|05/09/2026 04:15:19 AM|
113578CC|CUST-4108|PROD-213|12|393.85|4726.2|GBP|PAYPAL|PENDING|2026-05-09 04:56:26|New York
0E3F5A6E|CUST-4578|PROD-188|32|329.49|10543.68|???|CASH|FAILED|2026-05-09T04:46:23.541470|Dubai
C57B1046|CUST-8772|PROD-985|1|763.59|763.59|JPY|CASH|REFUNDED|2026-05-09T04:13:32.541470|Tokyo
F0997BAA|CUST-8167|PROD-807|N/A||0|NONE|PAYPAL||2026-05-09 04:41:08|London
B6CF5CA1|CUST-3422|PROD-551|N/A|413.21|0|EUR|CASH|COMPLETED|2026-05-09 04:54:55|
33EC6CE8|CUST-5594|PROD-961|8|701.71|5613.68|???|CREDIT_CARD|FAILED|05/09/2026 04:45:57 AM|New York
663C3175|CUST-7055|PROD-734|26|223.1|5800.6||CREDIT_CARD||05/09/2026 04:33:16 AM|London
E732FDBE|CUST-8007|PROD-984|17|790.74|13442.58|USD|CASH|REFUNDED|2026-05-09 04:19:49|Dubai
8D5AD29E|CUST-7372|PROD-771|37|633.17|23427.29|USD|CASH|FAILED|2026-05-09 04:45:18|
9B0325F3|CUST-5237|PROD-373|44|677.41|29806.04|EUR|DEBIT_CARD|PENDING|2026-05-09T04:34:25.541470|London
B932C7A1|CUST-1792|PROD-212|13|756.42|9833.46||PAYPAL|COMPLETED|05/09/2026 04:03:33 AM|Tokyo
45BADD16|CUST-6890|PROD-219|N/A|290.64|0|JPY|PAYPAL|PENDING|05/09/2026 04:35:58 AM|London
6B9C1EA2|CUST-4120|PROD-798|N/A|65.71|0|NONE|DEBIT_CARD||2026-05-09 04:59:26|London
9DBEBB3B|CUST-4616|PROD-801|N/A|718.61|0||CASH|PENDING|2026-05-09T04:39:53.542471|Dubai
6934D873|CUST-6671|PROD-571|N/A|481.32|0||CREDIT_CARD|REFUNDED|05/09/2026 05:01:01 AM|
A0F8559B|CUST-7110|PROD-831|N/A|290.71|0|EUR|DEBIT_CARD|PENDING|2026-05-09 04:11:44|New York
1024|CUST-9200|PROD-976|4|579.41|2317.64|JPY|DEBIT_CARD|COMPLETED|05/09/2026 04:31:55 AM|New York
E74B8D82|CUST-4245|PROD-955|N/A|394.59|0||DEBIT_CARD||2026-05-09 04:04:22|New York
55BA3BBE|CUST-9499|PROD-551|N/A|843.74|0|NONE|CASH|FAILED|2026-05-09T04:42:25.542471|New York
F07F3566|CUST-9113|PROD-710|26|894.1|23246.6|EUR|PAYPAL|REFUNDED|05/09/2026 04:56:58 AM|
511C5327|CUST-4482|PROD-519|N/A|180.03|0|EUR|PAYPAL|PENDING|2026-05-09 04:16:32|New York
DFB76ED5|CUST-9176|PROD-904|21|485.67|10199.07|GBP||FAILED|2026-05-09T04:54:30.542471|London
3A5F45EF|CUST-1718|PROD-172|N/A|931.86|0|NONE|CASH|COMPLETED|2026-05-09T04:55:06.543471|New York
2DFE617E|CUST-8018|PROD-626|N/A|813.61|0||CASH|PENDING|2026-05-09 04:05:19|London
E8C105B3||PROD-525|N/A||0||PAYPAL||2026-05-09 05:01:40|New York
0DF09DF8|CUST-9464|PROD-779|16|764.66|12234.56|NONE|DEBIT_CARD|PENDING|05/09/2026 04:05:31 AM|
8FA0DD87|CUST-6174|PROD-490|48|351.05|16850.4|GBP|CREDIT_CARD|FAILED|05/09/2026 04:52:47 AM|Dubai
643D63D6|CUST-1934|PROD-605|N/A|18.44|0|JPY|DEBIT_CARD||05/09/2026 04:05:47 AM|Dubai
E31D7AD2||PROD-320|9|597.35|5376.15|???|DEBIT_CARD|PENDING|2026-05-09 04:16:09|New York
77A36E5E|CUST-1628|PROD-860|35|282.53|9888.55|???|CASH|FAILED|2026-05-09T04:19:25.543471|New York
23B3367E|CUST-3891|PROD-535|N/A|358.46|0|JPY||REFUNDED|05/09/2026 04:32:22 AM|New York
A449D8D1|CUST-6175|PROD-364|42|998.01|41916.42|EUR|CASH|FAILED|2026-05-09 04:46:51|Tokyo
76FE85F2|CUST-2381|PROD-545|N/A|820.59|0|JPY|PAYPAL|REFUNDED|2026-05-09T04:05:38.544472|Dubai
F6A64815|CUST-9041|PROD-659|28|467.6|13092.8|???|CREDIT_CARD||2026-05-09T04:08:59.544472|London
88E140B4|CUST-6459|PROD-468|33|43.3|1428.9|GBP|PAYPAL|PENDING|2026-05-09 05:00:47|London
1050|CUST-3050|PROD-244|41|535.62|21960.42|GBP|CREDIT_CARD|PENDING|2026-05-09 04:23:23|London
BABAB34E|CUST-5285|PROD-818|43|73.48|3159.64|GBP|CREDIT_CARD|COMPLETED|2026-05-09 04:55:11|Tokyo
3D3F0889|CUST-8874|PROD-837|N/A|458.1|0|NONE|PAYPAL|FAILED|05/09/2026 04:40:48 AM|New York
6FAF1950|CUST-5696|PROD-945|48|109.44|5253.12|EUR|CREDIT_CARD||05/09/2026 04:54:09 AM|London
ABEA5990|CUST-2378|PROD-153|31|298.27|9246.37|EUR|PAYPAL||2026-05-09 04:58:34|Tokyo
1010|CUST-2226|PROD-949|N/A|303.13|0|???|DEBIT_CARD||2026-05-09 04:31:03|New York
97419F2A|CUST-4861|PROD-760|38|469.86|17854.68|???|||2026-05-09 05:01:22|Tokyo
6B16F3D3|CUST-5505|PROD-140|1||0|EUR|DEBIT_CARD|FAILED|2026-05-09T04:55:35.544998|New York
AFEBBDB4|CUST-9569|PROD-154|N/A|259.44|0|USD|PAYPAL|PENDING|2026-05-09T04:40:08.544998|London
24840C51|CUST-8159|PROD-817|N/A|94.55|0|GBP|DEBIT_CARD|REFUNDED|2026-05-09T04:38:25.545998|London
D0E11375|CUST-1651|PROD-874|N/A|285.14|0|EUR|CASH|FAILED|2026-05-09T04:03:37.545998|Dubai
E3972572||PROD-625|29|92.54|2683.66|???|CREDIT_CARD|COMPLETED|2026-05-09 04:36:50|Tokyo
9491B6CB|CUST-5483|PROD-430|N/A|57.51|0|???|PAYPAL||2026-05-09T04:45:29.545998|Dubai
3C43BB8F|CUST-2445|PROD-178|17|486.04|8262.68|EUR|CASH||2026-05-09T04:45:28.545998|London
1011|CUST-5093|PROD-982|29||0|GBP|CREDIT_CARD|PENDING|2026-05-09T04:08:08.546995|London
ABE3954B|CUST-5631|PROD-582|N/A|453.45|0|???|DEBIT_CARD|FAILED|05/09/2026 04:26:03 AM|New York
48A3A21B||PROD-615|23|144.71|3328.33||CASH||2026-05-09T04:42:57.546995|London
E2D6E8B8|CUST-9863|PROD-978|19|168.46|3200.74||CASH|REFUNDED|2026-05-09T04:49:35.546995|
B9A93662|CUST-4540|PROD-213|43|690.82|29705.26|JPY|DEBIT_CARD|FAILED|2026-05-09 04:53:14|London
48F128E0|CUST-2881|PROD-698|20|233.29|4665.8|USD||FAILED|2026-05-09 04:21:55|New York
37CF51DB|CUST-1715|PROD-238|N/A|898.35|0|???|CASH|REFUNDED|2026-05-09T04:33:36.547997|New York
199D5EBC|CUST-7594|PROD-161|N/A|31.41|0|||FAILED|2026-05-09T04:17:59.547997|Dubai
97068BDB|CUST-3722|PROD-229|48|268.9|12907.2|JPY|CREDIT_CARD|REFUNDED|05/09/2026 04:16:57 AM|New York
C4A98AC0||PROD-630|N/A|781.55|0|NONE|CASH|REFUNDED|2026-05-09 04:28:22|Dubai
