transaction_id,customer_id,product_id,quantity,unit_price,total_amount,currency,payment_method,status,timestamp,location
9AE136FF,CUST-3004,PROD-536,34,524.43,17830.62,NONE,PAYPAL,,05/09/2026 04:32:09 AM,Tokyo
B1235494,CUST-5527,PROD-701,N/A,930.05,0,EUR,PAYPAL,COMPLETED,2026-05-09 04:27:46,New York
84AFA475,CUST-5945,PROD-841,25,,0,,CREDIT_CARD,,05/09/2026 04:10:47 AM,Dubai
BCE22859,CUST-2398,PROD-840,N/A,279.54,0,???,,PENDING,2026-05-09 04:31:38,London
1013,CUST-5328,PROD-744,N/A,769.62,0,,DEBIT_CARD,PENDING,2026-05-09T04:17:28.620040,New York
05DAC990,CUST-3345,PROD-286,N/A,194.27,0,???,,FAILED,2026-05-09T04:30:23.620040,Tokyo
D2C88CD8,CUST-7233,PROD-502,N/A,429.91,0,,CASH,COMPLETED,05/09/2026 04:38:40 AM,Dubai
99C34FC9,,PROD-613,21,460.25,9665.25,EUR,CREDIT_CARD,,2026-05-09 05:01:49,Tokyo
45874D73,,PROD-502,2,938.39,1876.78,???,CASH,COMPLETED,05/09/2026 04:43:49 AM,
BA6A0265,CUST-9863,PROD-331,N/A,662.15,0,NONE,PAYPAL,REFUNDED,2026-05-09T04:23:24.620040,Tokyo
0907EC46,CUST-8900,PROD-846,49,,0,???,CREDIT_CARD,FAILED,2026-05-09 04:52:39,New York
4C00BC59,CUST-5730,PROD-698,6,527.44,3164.64,NONE,DEBIT_CARD,PENDING,05/09/2026 04:26:20 AM,New York
9FBB1B96,CUST-2099,PROD-243,21,874.14,18356.94,EUR,DEBIT_CARD,PENDING,05/09/2026 04:54:28 AM,Tokyo
8D8B1C96,CUST-6458,PROD-143,N/A,618.46,0,GBP,PAYPAL,COMPLETED,2026-05-09 04:13:21,New York
1037,CUST-9910,PROD-363,11,792.43,8716.73,NONE,CREDIT_CARD,,2026-05-09 04:57:55,
C45CDA9E,CUST-4690,PROD-165,N/A,256.12,0,???,CREDIT_CARD,REFUNDED,2026-05-09 04:18:43,Tokyo
492F4453,CUST-4976,PROD-824,22,140.88,3099.36,USD,,COMPLETED,2026-05-09T04:18:47.621040,New York
7E41BA0F,CUST-2494,PROD-529,N/A,434.21,0,NONE,PAYPAL,,05/09/2026 04:57:15 AM,
202A0FDD,CUST-4661,PROD-644,N/A,608.2,0,JPY,CASH,REFUNDED,05/09/2026 04:57:42 AM,
EA964BAF,CUST-5131,PROD-364,N/A,888.58,0,USD,DEBIT_CARD,COMPLETED,05/09/2026 04:31:55 AM,New York
569D3972,,PROD-664,N/A,827.88,0,USD,CASH,REFUNDED,2026-05-09 04:23:34,Tokyo
7B5722F2,CUST-2242,PROD-917,48,311.13,14934.24,NONE,DEBIT_CARD,FAILED,05/09/2026 04:09:24 AM,Dubai
7EDCEDC6,CUST-4508,PROD-353,N/A,208.96,0,EUR,CREDIT_CARD,COMPLETED,05/09/2026 04:04:03 AM,New York
9A817707,CUST-3996,PROD-193,N/A,790.84,0,JPY,CREDIT_CARD,COMPLETED,2026-05-09 04:57:38,Tokyo
68A51149,CUST-3091,PROD-914,N/A,778.33,0,NONE,,FAILED,2026-05-09 04:59:04,New York
8A5342C2,CUST-9533,PROD-236,N/A,218.44,0,EUR,,REFUNDED,2026-05-09T04:17:41.622040,New York
2B7A5393,CUST-7962,PROD-298,33,439.88,14516.04,GBP,CREDIT_CARD,FAILED,2026-05-09 04:47:45,New York
2F54FCA4,,PROD-561,N/A,,0,JPY,CASH,PENDING,2026-05-09T04:58:26.622040,Dubai
D602B4D2,CUST-9123,PROD-155,31,971.14,30105.34,,CREDIT_CARD,COMPLETED,2026-05-09 04:51:57,New York
E3A542C5,CUST-4184,PROD-529,N/A,275.27,0,???,CASH,COMPLETED,2026-05-09T04:46:16.622040,London
96F42EDF,CUST-9183,PROD-439,48,867.14,41622.72,,CASH,FAILED,2026-05-09 04:53:29,Dubai
44C932DD,CUST-8909,PROD-910,N/A,529.5,0,USD,CREDIT_CARD,FAILED,05/09/2026 04:40:13 AM,
1000,CUST-1966,PROD-685,N/A,640.56,0,,DEBIT_CARD,COMPLETED,05/09/2026 04:35:56 AM,London
6ACADADA,CUST-7744,PROD-805,21,348.02,7308.42,GBP,CASH,,05/09/2026 04:02:06 AM,
B1BDC920,,PROD-323,19,654.01,12426.19,GBP,CASH,FAILED,2026-05-09T04:07:05.623039,New York
B4E0D433,CUST-6204,PROD-187,N/A,870.96,0,EUR,PAYPAL,,2026-05-09T04:02:06.623039,Dubai
925883E1,CUST-9946,PROD-745,28,273.92,7669.76,USD,CASH,PENDING,05/09/2026 04:06:21 AM,Tokyo
A2E68B40,CUST-3584,PROD-683,N/A,437.44,0,USD,PAYPAL,COMPLETED,2026-05-09 04:41:19,London
192E6DD7,CUST-3448,PROD-150,38,437.67,16631.46,NONE,CASH,PENDING,2026-05-09T04:34:14.623039,Dubai
9B743564,CUST-5100,PROD-873,50,143.43,7171.5,???,CREDIT_CARD,PENDING,2026-05-09T04:18:54.623039,New York
A4C72F67,CUST-6226,PROD-479,N/A,539.47,0,NONE,DEBIT_CARD,,2026-05-09 04:28:42,New York
ABBF03BF,CUST-2980,PROD-585,41,386.8,15858.8,,DEBIT_CARD,,05/09/2026 04:12:49 AM,Tokyo
03E27EED,CUST-8479,PROD-651,1,642.69,642.69,,CREDIT_CARD,COMPLETED,2026-05-09T04:29:50.623039,
D91E1830,CUST-7986,PROD-377,N/A,87.47,0,,DEBIT_CARD,REFUNDED,2026-05-09 04:50:57,New York
668D6101,,PROD-403,N/A,565.68,0,USD,CASH,PENDING,2026-05-09T04:08:26.624039,Tokyo
E0A596E1,CUST-9109,PROD-929,N/A,476.24,0,USD,,COMPLETED,2026-05-09T04:18:07.624039,Dubai
A29704BA,CUST-2039,PROD-131,22,544.75,11984.5,JPY,CASH,PENDING,2026-05-09 04:24:19,New York
0DD0BAF8,CUST-4610,PROD-909,N/A,748.63,0,,PAYPAL,,2026-05-09T04:42:09.624039,
487FEB3B,CUST-8090,PROD-988,N/A,19.89,0,,PAYPAL,,05/09/2026 04:23:51 AM,Dubai
0C80409A,CUST-3696,PROD-676,N/A,358.97,0,NONE,CASH,REFUNDED,2026-05-09 04:53:28,London
04909026,CUST-1378,PROD-407,N/A,324.27,0,EUR,CREDIT_CARD,REFUNDED,2026-05-09T04:32:13.624039,Tokyo
D7770F41,CUST-8863,PROD-885,4,122.26,489.04,NONE,PAYPAL,FAILED,2026-05-09 04:45:25,New York
91E3D362,CUST-2023,PROD-764,15,447.25,6708.75,USD,CASH,FAILED,05/09/2026 04:37:57 AM,New York
B1793D8D,CUST-9930,PROD-925,42,793.37,33321.54,JPY,CREDIT_CARD,COMPLETED,2026-05-09T04:57:01.625041,Tokyo
227FBC27,CUST-7117,PROD-261,44,558.44,24571.36,JPY,CREDIT_CARD,REFUNDED,05/09/2026 04:42:39 AM,London
AE20D63D,CUST-2411,PROD-708,N/A,601.04,0,???,CREDIT_CARD,,2026-05-09 04:58:10,
66EF9DFB,CUST-9030,PROD-348,26,923.67,24015.42,EUR,CREDIT_CARD,,2026-05-09 04:35:52,Tokyo
F11B6334,CUST-2955,PROD-573,N/A,103.55,0,???,DEBIT_CARD,PENDING,2026-05-09 04:11:52,
AB1D90B5,CUST-2046,PROD-187,13,654.32,8506.16,JPY,CASH,,2026-05-09T04:40:31.625041,New York
9A093B9A,CUST-3214,PROD-282,32,943.69,30198.08,USD,,,05/09/2026 04:48:13 AM,Tokyo
41D05E03,CUST-3877,PROD-451,N/A,275.98,0,EUR,DEBIT_CARD,PENDING,2026-05-09 04:56:31,Dubai
0CB08E14,CUST-9177,PROD-713,38,,0,???,CASH,FAILED,2026-05-09 04:14:55,London
9AE8F612,CUST-6752,PROD-689,N/A,918.56,0,JPY,CASH,PENDING,05/09/2026 04:58:06 AM,London
CAF91691,,PROD-955,31,281.29,8719.99,???,CREDIT_CARD,COMPLETED,2026-05-09 04:33:09,London
AB6F45A7,CUST-2648,PROD-243,24,745.87,17900.88,JPY,DEBIT_CARD,PENDING,05/09/2026 04:47:00 AM,Tokyo
1012,CUST-6198,PROD-482,N/A,,0,,DEBIT_CARD,REFUNDED,2026-05-09T04:07:57.625041,New York
70520FDE,CUST-7345,PROD-929,5,136.82,684.1,NONE,DEBIT_CARD,,2026-05-09T04:07:28.626038,
813D70D6,CUST-7024,PROD-239,N/A,388.99,0,USD,CASH,PENDING,2026-05-09T04:29:15.626038,Dubai
EB759528,CUST-3964,PROD-784,7,49.3,345.1,JPY,DEBIT_CARD,COMPLETED,2026-05-09 04:42:49,Tokyo
166DF284,CUST-4783,PROD-485,40,83.09,3323.6,???,PAYPAL,,2026-05-09 04:46:47,Tokyo
F665AA66,,PROD-532,40,339.33,13573.2,,DEBIT_CARD,,2026-05-09 04:17:52,Dubai
1006,CUST-7517,PROD-208,35,884.44,30955.4,???,CREDIT_CARD,REFUNDED,2026-05-09 04:44:24,Tokyo
1044,CUST-9284,PROD-387,7,362.61,2538.27,USD,PAYPAL,,05/09/2026 04:34:36 AM,London
B1F61C02,CUST-6542,PROD-749,13,348.74,4533.62,GBP,DEBIT_CARD,PENDING,2026-05-09T05:01:15.626038,London
0773840B,,PROD-487,N/A,528.58,0,,CREDIT_CARD,FAILED,2026-05-09T04:43:57.626038,Tokyo
58DADC30,,PROD-773,16,,0,EUR,PAYPAL,COMPLETED,2026-05-09T04:20:00.626038,New York
A66219B3,CUST-3880,PROD-711,22,914.17,20111.74,EUR,DEBIT_CARD,,2026-05-09 05:01:28,New York
4E2B923F,CUST-9766,PROD-313,19,986.56,18744.64,???,CREDIT_CARD,REFUNDED,2026-05-09T04:46:48.626038,New York
10F6BEFE,CUST-9161,PROD-918,49,808.56,39619.44,,CASH,,05/09/2026 04:05:15 AM,New York
A5834520,CUST-6931,PROD-158,29,201.22,5835.38,EUR,DEBIT_CARD,REFUNDED,05/09/2026 04:38:52 AM,London
5113DC8F,CUST-2270,PROD-496,3,972.55,2917.65,,CASH,REFUNDED,05/09/2026 04:05:40 AM,Dubai
C1CC8F57,CUST-5054,PROD-172,N/A,62.5,0,???,PAYPAL,PENDING,2026-05-09T04:04:04.627040,Dubai
AFEC1E2C,CUST-1218,PROD-597,30,121.2,3636.0,EUR,CASH,COMPLETED,05/09/2026 04:29:16 AM,London
5E385897,CUST-3235,PROD-123,N/A,379.9,0,???,CASH,PENDING,2026-05-09 04:39:46,New York
30514BAF,CUST-1654,PROD-496,N/A,851.71,0,NONE,,,2026-05-09 04:17:56,Dubai
CFD8EF2E,CUST-6181,PROD-721,6,985.98,5915.88,EUR,,REFUNDED,05/09/2026 04:46:50 AM,
EFD24249,CUST-8242,PROD-148,N/A,784.5,0,USD,PAYPAL,,05/09/2026 04:25:31 AM,New York
559B0F83,,PROD-239,7,801.59,5611.13,JPY,CASH,FAILED,2026-05-09T04:17:17.627040,Dubai
9E6892A6,CUST-2352,PROD-612,5,940.85,4704.25,,DEBIT_CARD,,05/09/2026 04:14:39 AM,Dubai
266594EF,CUST-2760,PROD-886,N/A,33.52,0,,PAYPAL,,2026-05-09 04:43:37,New York
D3F5B520,CUST-3404,PROD-809,8,46.98,375.84,USD,CREDIT_CARD,PENDING,2026-05-09 04:04:34,Dubai
1030,CUST-3376,PROD-384,5,786.24,3931.2,NONE,,PENDING,2026-05-09 04:34:01,Dubai
C520AC50,CUST-1568,PROD-737,N/A,,0,GBP,CREDIT_CARD,FAILED,2026-05-09T04:48:56.628040,New York
32BC1D02,CUST-3117,PROD-600,40,827.62,33104.8,GBP,DEBIT_CARD,COMPLETED,05/09/2026 04:39:06 AM,Dubai
3D12E0CB,CUST-8986,PROD-954,N/A,936.41,0,JPY,CASH,,05/09/2026 05:01:02 AM,New York
EC00CFBE,CUST-6978,PROD-337,47,658.47,30948.09,GBP,CASH,REFUNDED,2026-05-09T05:00:47.628040,New York
80EE64BF,CUST-2933,PROD-488,30,408.2,12246.0,USD,PAYPAL,FAILED,05/09/2026 04:20:33 AM,
39400325,CUST-3774,PROD-279,N/A,182.96,0,GBP,CREDIT_CARD,COMPLETED,2026-05-09 04:51:34,New York
9BD50782,CUST-2823,PROD-840,N/A,,0,NONE,PAYPAL,REFUNDED,2026-05-09 04:03:10,London
B35AB4D6,CUST-9170,PROD-367,38,651.25,24747.5,EUR,,,2026-05-09T04:05:28.628040,Dubai
2CAE5363,CUST-6934,PROD-292,29,208.73,6053.17,NONE,PAYPAL,COMPLETED,05/09/2026 04:51:29 AM,London
70D9A934,CUST-2629,PROD-366,9,763.18,6868.62,,PAYPAL,FAILED,2026-05-09 04:36:01,New York
E80D97CB,CUST-6313,PROD-500,N/A,883.84,0,GBP,DEBIT_CARD,FAILED,05/09/2026 04:43:01 AM,Dubai
700C6B9B,CUST-1615,PROD-208,28,555.56,15555.68,USD,CASH,,2026-05-09T04:36:42.629040,London
269A026B,CUST-5676,PROD-414,N/A,794.48,0,USD,DEBIT_CARD,,2026-05-09T05:01:01.629040,London
D22EA430,CUST-7202,PROD-425,46,262.75,12086.5,GBP,,PENDING,2026-05-09T04:49:38.630040,Dubai
D8E07FFD,CUST-8168,PROD-101,20,242.61,4852.2,NONE,CASH,PENDING,05/09/2026 04:47:22 AM,New York
D9F128DB,CUST-1719,PROD-995,50,861.19,43059.5,NONE,CASH,FAILED,2026-05-09T04:31:56.630464,Tokyo
0F1F3F30,,PROD-905,41,832.43,34129.63,,,FAILED,2026-05-09 04:02:25,London
AED5D05C,CUST-3633,PROD-737,18,834.52,15021.36,,PAYPAL,FAILED,2026-05-09T04:18:43.630464,
54321F27,CUST-3012,PROD-333,N/A,864.4,0,GBP,DEBIT_CARD,FAILED,05/09/2026 04:41:41 AM,
8027B17E,CUST-9604,PROD-972,N/A,688.19,0,NONE,DEBIT_CARD,,2026-05-09 04:49:11,Tokyo
46CD159F,CUST-3942,PROD-482,N/A,392.53,0,JPY,CASH,PENDING,05/09/2026 05:01:50 AM,
DD753B3E,CUST-9950,PROD-123,38,522.54,19856.52,USD,CASH,FAILED,2026-05-09T04:21:18.630996,New York
0379D9A8,CUST-2846,PROD-511,30,986.01,29580.3,NONE,CASH,REFUNDED,2026-05-09 04:27:57,London
1048,CUST-4156,PROD-666,22,473.31,10412.82,,CASH,REFUNDED,2026-05-09 04:45:41,
CFB5BF21,CUST-1265,PROD-404,41,570.58,23393.78,GBP,CREDIT_CARD,REFUNDED,2026-05-09 04:14:32,New York
1032,CUST-1322,PROD-918,N/A,363.47,0,EUR,DEBIT_CARD,COMPLETED,2026-05-09 04:38:23,Tokyo
1D22CE3E,CUST-4582,PROD-764,N/A,,0,JPY,DEBIT_CARD,REFUNDED,2026-05-09 04:10:57,Tokyo
EFE51400,CUST-1392,PROD-711,N/A,201.14,0,NONE,PAYPAL,PENDING,2026-05-09T04:46:08.631645,London
D99B9C75,CUST-3336,PROD-947,5,176.04,880.2,EUR,PAYPAL,,2026-05-09T04:33:42.631645,Tokyo
330D7678,CUST-8519,PROD-347,3,275.63,826.89,JPY,DEBIT_CARD,FAILED,2026-05-09T04:57:39.631645,London
1045,CUST-3307,PROD-119,1,188.36,188.36,GBP,DEBIT_CARD,FAILED,05/09/2026 04:33:08 AM,Tokyo
40F433D4,CUST-8011,PROD-116,42,246.32,10345.44,EUR,CREDIT_CARD,PENDING,05/09/2026 04:35:49 AM,New York
782FD819,CUST-2032,PROD-775,28,649.54,18187.12,,PAYPAL,PENDING,2026-05-09T04:05:18.631645,Dubai
766B9A3C,CUST-7031,PROD-787,34,,0,USD,PAYPAL,FAILED,05/09/2026 04:54:59 AM,Dubai
2E7F8AE1,CUST-8099,PROD-901,N/A,487.34,0,USD,CREDIT_CARD,COMPLETED,2026-05-09 04:52:14,Dubai
8018812F,CUST-1649,PROD-300,30,,0,USD,,COMPLETED,2026-05-09 04:30:53,London
A4CF4FB7,CUST-9207,PROD-781,N/A,184.52,0,???,CASH,PENDING,05/09/2026 04:14:59 AM,New York
C6C781BB,CUST-4310,PROD-251,N/A,986.0,0,NONE,CASH,FAILED,2026-05-09T04:50:38.632171,Tokyo
7423A2D2,,PROD-791,38,,0,???,DEBIT_CARD,FAILED,05/09/2026 04:42:24 AM,Dubai
80186AE6,CUST-9275,PROD-240,N/A,,0,,CASH,FAILED,05/09/2026 04:51:56 AM,Dubai
01CDE3C1,CUST-7726,PROD-341,N/A,750.48,0,???,,FAILED,2026-05-09 04:42:56,London
B1EF25EF,CUST-4749,PROD-156,12,374.5,4494.0,???,CASH,COMPLETED,2026-05-09T04:06:11.632171,Dubai
036D454C,CUST-1041,PROD-145,47,576.86,27112.42,,DEBIT_CARD,REFUNDED,2026-05-09T04:34:02.632171,Tokyo
0D1034D3,CUST-4085,PROD-126,N/A,530.34,0,GBP,CASH,COMPLETED,2026-05-09 04:20:41,Tokyo
1003,CUST-2206,PROD-291,23,853.25,19624.75,USD,PAYPAL,REFUNDED,05/09/2026 04:55:25 AM,London
135F55BC,CUST-7117,PROD-250,N/A,422.3,0,,PAYPAL,FAILED,05/09/2026 05:00:56 AM,Dubai
43A4553B,CUST-2780,PROD-185,19,813.83,15462.77,???,,PENDING,2026-05-09 04:16:12,London
213644BA,CUST-1358,PROD-110,N/A,752.7,0,EUR,PAYPAL,COMPLETED,2026-05-09 04:51:45,Dubai
B49C3AFD,CUST-5815,PROD-204,15,796.49,11947.35,,PAYPAL,REFUNDED,2026-05-09 04:11:02,London
0AA6350E,CUST-3327,PROD-181,49,840.28,41173.72,JPY,DEBIT_CARD,FAILED,05/09/2026 04:59:51 AM,Tokyo
46DAC69B,CUST-2129,PROD-386,21,95.11,1997.31,USD,CASH,FAILED,2026-05-09T04:53:19.632171,London
6AA860FA,CUST-1660,PROD-751,N/A,46.63,0,USD,PAYPAL,PENDING,2026-05-09T04:26:09.632696,Dubai
120B3F35,CUST-2994,PROD-243,N/A,886.68,0,EUR,PAYPAL,REFUNDED,2026-05-09T04:06:07.632712,New York
C599E4BC,CUST-7562,PROD-954,N/A,855.82,0,,DEBIT_CARD,FAILED,2026-05-09 05:01:41,New York
D9A9069E,CUST-9909,PROD-843,N/A,345.9,0,USD,PAYPAL,FAILED,2026-05-09 04:39:10,Tokyo
A1436E2C,CUST-2049,PROD-119,N/A,758.72,0,NONE,CREDIT_CARD,,2026-05-09T04:58:00.632712,Tokyo
EBA96275,CUST-3691,PROD-866,32,,0,???,DEBIT_CARD,FAILED,2026-05-09 04:51:41,London
9B55BEAA,CUST-6340,PROD-793,32,683.09,21858.88,EUR,CREDIT_CARD,,2026-05-09T04:46:56.632712,London
52C7D263,CUST-7080,PROD-267,N/A,950.68,0,JPY,CREDIT_CARD,PENDING,2026-05-09 04:37:19,Dubai
E0F97962,CUST-7285,PROD-633,N/A,,0,JPY,CASH,REFUNDED,2026-05-09T04:40:20.632712,London
4FE91D3F,CUST-1912,PROD-329,N/A,794.02,0,EUR,PAYPAL,COMPLETED,2026-05-09 04:16:26,New York
2577FF70,,PROD-137,49,575.24,28186.76,NONE,DEBIT_CARD,FAILED,2026-05-09 04:22:06,New York
3710C78D,,PROD-404,35,999.35,34977.25,JPY,DEBIT_CARD,,2026-05-09T04:32:34.632712,London
387633DC,CUST-1338,PROD-900,N/A,78.48,0,???,CASH,,2026-05-09T04:42:19.633247,London
123A0CFB,CUST-9830,PROD-628,20,574.21,11484.2,USD,CASH,,05/09/2026 04:33:06 AM,London
1044,CUST-7872,PROD-752,N/A,2.74,0,USD,DEBIT_CARD,COMPLETED,05/09/2026 04:50:09 AM,Tokyo
5E929ABB,CUST-4257,PROD-296,28,525.62,14717.36,,DEBIT_CARD,PENDING,2026-05-09 04:28:21,London
A9E9701E,CUST-3201,PROD-450,N/A,81.6,0,EUR,,,2026-05-09 04:22:16,New York
D2DF2CFF,CUST-7363,PROD-499,46,943.17,43385.82,EUR,DEBIT_CARD,,2026-05-09T04:51:51.633247,London
E9A3FC1F,CUST-1431,PROD-215,N/A,967.87,0,???,,PENDING,2026-05-09T04:15:41.633247,Tokyo
