transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
32C8567E|CUST-7606|PROD-381|N/A|428.64|0|NONE|CASH|REFUNDED|05/09/2026 04:41:10 AM|New York
5BB60E8E|CUST-6992|PROD-308|N/A||0|EUR|CREDIT_CARD|FAILED|2026-05-09 04:54:31|
253F187E|CUST-5929|PROD-870|25|789.72|19743.0|USD||PENDING|2026-05-09T04:57:30.044979|London
628DF77F|CUST-5227|PROD-533|N/A|923.25|0|NONE|CASH|FAILED|05/09/2026 04:18:49 AM|Tokyo
58017F26|CUST-5167|PROD-386|N/A|24.52|0|???|CREDIT_CARD|PENDING|05/09/2026 04:40:04 AM|New York
C4EA1150|CUST-3188|PROD-681|25|848.35|21208.75|JPY|DEBIT_CARD|PENDING|05/09/2026 04:26:37 AM|Dubai
1E40390C|CUST-1262|PROD-256|30|105.41|3162.3|JPY|DEBIT_CARD|PENDING|2026-05-09 04:35:43|New York
3B45EFD0|CUST-5424|PROD-541|N/A|167.85|0|JPY|PAYPAL|COMPLETED|05/09/2026 04:09:45 AM|Tokyo
05B7319E|CUST-2585|PROD-573|30|228.29|6848.7|GBP|PAYPAL|FAILED|2026-05-09 04:06:24|London
F5D91F4C|CUST-4819|PROD-103|N/A|415.11|0|||PENDING|2026-05-09T04:18:20.044979|Dubai
80FBEB9D|CUST-7330|PROD-325|N/A|733.26|0|???|CREDIT_CARD|REFUNDED|2026-05-09 04:40:58|London
1016|CUST-8622|PROD-903|N/A|827.23|0|USD||FAILED|2026-05-09T04:07:05.044979|London
FC86CFB8|CUST-8389|PROD-510|6|695.3|4171.8|NONE|CASH|PENDING|2026-05-09 04:19:20|London
FF646E1F|CUST-1245|PROD-107|32|267.34|8554.88|NONE|CASH|PENDING|2026-05-09T04:30:12.044979|New York
5629DDD8|CUST-6356|PROD-833|45|42.83|1927.35|EUR|CREDIT_CARD|COMPLETED|05/09/2026 04:50:25 AM|London
4F8413AA|CUST-5679|PROD-860|N/A|842.42|0|USD|CREDIT_CARD|PENDING|05/09/2026 04:06:26 AM|New York
ED104140|CUST-3973|PROD-360|49|631.43|30940.07|EUR|CASH|FAILED|05/09/2026 04:53:18 AM|London
A4DCC58B|CUST-2527|PROD-947|44|17.03|749.32||CREDIT_CARD||2026-05-09T04:44:13.045977|Dubai
8734E76A|CUST-4433|PROD-604|15|978.69|14680.35|GBP|DEBIT_CARD|COMPLETED|05/09/2026 05:00:06 AM|Tokyo
F9BFACDE|CUST-3084|PROD-959|46|248.35|11424.1||PAYPAL||2026-05-09 04:44:05|Dubai
335469EE|CUST-7153|PROD-983|N/A||0||DEBIT_CARD|PENDING|2026-05-09T04:46:20.045977|Dubai
ACA4F155|CUST-9963|PROD-175|N/A|142.05|0||PAYPAL||2026-05-09T04:48:57.045977|London
2E674AFE|CUST-5542|PROD-692|N/A|171.85|0||CREDIT_CARD|PENDING|2026-05-09T04:39:07.045977|Tokyo
D3E84864|CUST-5363|PROD-732|N/A|99.36|0|JPY|DEBIT_CARD|FAILED|2026-05-09T04:10:30.045977|New York
BEC5CC9C|CUST-4024|PROD-739|N/A|323.59|0|NONE|CREDIT_CARD|REFUNDED|2026-05-09T04:24:16.045977|Tokyo
C9A38AE4|CUST-8012|PROD-718|N/A|865.0|0|JPY|DEBIT_CARD||2026-05-09T04:06:29.045977|London
1047|CUST-4993|PROD-523|5|11.77|58.85|USD|DEBIT_CARD|FAILED|05/09/2026 04:19:26 AM|London
404C008C|CUST-3335|PROD-209|39|136.82|5335.98|EUR|DEBIT_CARD|FAILED|05/09/2026 04:52:25 AM|London
8BC51C56|CUST-4872|PROD-762|N/A|599.49|0|JPY|DEBIT_CARD|FAILED|05/09/2026 04:11:20 AM|Dubai
4F1B11F3|CUST-7447|PROD-588|21|669.73|14064.33||PAYPAL|PENDING|2026-05-09T04:45:43.045977|London
56403080||PROD-338|21|873.19|18336.99||PAYPAL|COMPLETED|2026-05-09T04:33:56.045977|Dubai
EAC9219A|CUST-7643|PROD-370|N/A|679.02|0|USD|DEBIT_CARD|PENDING|2026-05-09 04:37:36|New York
3AB6B8F0|CUST-4843|PROD-823|N/A|784.96|0|USD|CREDIT_CARD|COMPLETED|2026-05-09 04:18:09|
4F125D52|CUST-4204|PROD-694|N/A|307.45|0|EUR|PAYPAL|COMPLETED|2026-05-09 04:12:40|London
254BD72E|CUST-9064|PROD-227|31|489.01|15159.31|EUR|PAYPAL|REFUNDED|2026-05-09T04:54:56.046976|
FE35466F|CUST-2814|PROD-185|N/A|745.16|0|EUR|DEBIT_CARD|REFUNDED|2026-05-09 04:30:43|London
49879217|CUST-7098|PROD-521|25|193.24|4831.0|NONE|CREDIT_CARD|COMPLETED|05/09/2026 04:51:52 AM|London
7F817940|CUST-6558|PROD-562|39|324.57|12658.23|JPY|PAYPAL|REFUNDED|2026-05-09 04:58:22|Dubai
953D3D4A|CUST-4073|PROD-445|32|729.59|23346.88|EUR|PAYPAL|REFUNDED|05/09/2026 04:48:13 AM|Tokyo
E858CAE9|CUST-5144|PROD-479|N/A|163.93|0|JPY|CASH|COMPLETED|2026-05-09T04:49:02.046976|New York
B2040E4D|CUST-9333|PROD-818|43|388.59|16709.37|||FAILED|05/09/2026 04:10:35 AM|Dubai
