transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
2E3AFF4B|CUST-3807|PROD-432|N/A|203.06|0|JPY|CASH||2026-05-09T04:31:29.581695|New York
D24DE680|CUST-7702|PROD-356|N/A|38.41|0|GBP|CASH|COMPLETED|2026-05-09T04:44:29.581695|New York
3A991342|CUST-5530|PROD-765|35|939.37|32877.95|EUR|PAYPAL|FAILED|05/09/2026 04:23:32 AM|Dubai
FEA571CA|CUST-5405|PROD-360|41|55.91|2292.31|???|CREDIT_CARD|COMPLETED|05/09/2026 04:41:53 AM|New York
BED85148|CUST-1212|PROD-981|N/A||0|GBP|CASH||2026-05-09 04:57:46|Tokyo
CD10C406|CUST-5362|PROD-825|N/A|93.67|0|GBP||COMPLETED|2026-05-09 04:10:40|Dubai
C89054AA|CUST-3684|PROD-607|N/A|191.41|0||CREDIT_CARD|REFUNDED|2026-05-09 04:03:53|Tokyo
80E5CE8A|CUST-8062|PROD-219|3|494.62|1483.86|GBP|CASH||05/09/2026 04:28:57 AM|London
4364F2C0|CUST-9236|PROD-256|N/A||0|USD|CASH|REFUNDED|2026-05-09T04:46:49.582434|Dubai
031EB047||PROD-463|N/A|483.75|0|EUR|CREDIT_CARD|REFUNDED|2026-05-09T04:06:04.582434|Dubai
AD556474|CUST-5307|PROD-114|N/A|207.62|0|EUR|||05/09/2026 04:40:40 AM|Tokyo
677378B8|CUST-8160|PROD-113|N/A|654.31|0|GBP|PAYPAL|PENDING|2026-05-09 04:09:55|London
4C72DA67|CUST-1334|PROD-815|N/A|853.14|0|GBP|PAYPAL|REFUNDED|2026-05-09T04:17:37.582434|Tokyo
089333F8|CUST-1935|PROD-175|N/A|939.32|0|USD|DEBIT_CARD|COMPLETED|2026-05-09T04:09:25.582434|London
9F2C387F||PROD-610|N/A|139.69|0|NONE|CASH|PENDING|05/09/2026 04:17:41 AM|Tokyo
42F160E6|CUST-5454|PROD-952|23|230.39|5298.97||CREDIT_CARD|COMPLETED|2026-05-09 04:58:31|London
AC5ABE79||PROD-410|11|910.49|10015.39||CASH|REFUNDED|2026-05-09T04:03:52.582434|London
BD1A7ACB|CUST-5800|PROD-179|N/A|848.21|0|JPY|CASH|COMPLETED|2026-05-09 04:35:02|London
21848A7F|CUST-4330|PROD-747|N/A||0||PAYPAL|PENDING|05/09/2026 04:51:09 AM|Dubai
2009568D|CUST-3293|PROD-731|14|792.77|11098.78|JPY|CASH|REFUNDED|2026-05-09T04:23:10.583436|
D76DA06A|CUST-6708|PROD-430|50|797.87|39893.5|EUR|CASH|REFUNDED|05/09/2026 04:29:17 AM|New York
8D49CB62||PROD-946|8|253.97|2031.76|EUR|DEBIT_CARD|PENDING|2026-05-09T04:26:57.583436|London
6C9CBFD0|CUST-1578|PROD-576|N/A|776.96|0|GBP|PAYPAL|REFUNDED|2026-05-09 04:12:19|
417FEBAF|CUST-7597|PROD-458|N/A|263.44|0|GBP|CASH|PENDING|2026-05-09T04:53:18.583436|Dubai
A44E3712|CUST-7239|PROD-881|N/A|201.65|0||CREDIT_CARD|REFUNDED|2026-05-09 04:16:48|Tokyo
458D6C83||PROD-856|23|886.63|20392.49|NONE|PAYPAL|COMPLETED|05/09/2026 04:12:53 AM|London
994141F4|CUST-2793|PROD-756|23|705.73|16231.79||CREDIT_CARD|FAILED|2026-05-09 04:55:18|Dubai
DBB67CAC|CUST-6770|PROD-594|19|467.35|8879.65||CASH|COMPLETED|05/09/2026 04:38:57 AM|London
66987D53|CUST-2379|PROD-200|20|267.93|5358.6||DEBIT_CARD||2026-05-09 04:33:34|Dubai
0ECEE588|CUST-9669|PROD-347|N/A|87.29|0|USD|CASH|COMPLETED|2026-05-09T04:43:22.583436|Tokyo
307D69DB|CUST-5648|PROD-631|N/A|557.37|0|???|CREDIT_CARD||2026-05-09 04:39:10|New York
FDEFE6C0|CUST-7347|PROD-637|14||0|GBP|CASH|PENDING|2026-05-09T04:28:38.584435|New York
932890E4||PROD-575|N/A|569.82|0|||COMPLETED|05/09/2026 04:17:33 AM|London
73A0EF6A|CUST-8799|PROD-771|12|632.2|7586.4|GBP|DEBIT_CARD|REFUNDED|2026-05-09 04:55:00|
BCFD7B92|CUST-1903|PROD-562|36|939.68|33828.48||CREDIT_CARD|FAILED|2026-05-09T04:49:54.584435|Dubai
56F74341|CUST-6027|PROD-187|N/A|711.47|0||CASH||05/09/2026 04:17:29 AM|London
1E25CF3A|CUST-5828|PROD-970|23|112.53|2588.19||PAYPAL|FAILED|05/09/2026 04:09:48 AM|London
EBCA3266|CUST-4072|PROD-156|47|793.81|37309.07||CREDIT_CARD||2026-05-09T04:22:33.584435|Dubai
D932BC72|CUST-4434|PROD-409|N/A|17.38|0|???|CASH|REFUNDED|2026-05-09T04:43:24.584435|Dubai
F2E23EF8|CUST-1646|PROD-168|8|489.79|3918.32||PAYPAL|FAILED|05/09/2026 04:05:25 AM|Tokyo
1022||PROD-752|N/A|761.15|0|JPY|CREDIT_CARD|COMPLETED|2026-05-09 04:24:16|Tokyo
33DF9938|CUST-1667|PROD-514|42|668.53|28078.26|NONE|CASH|COMPLETED|05/09/2026 04:50:06 AM|London
BD6054F8||PROD-910|N/A|267.8|0|EUR|CASH||2026-05-09 04:39:23|
2A0DE9D1|CUST-6977|PROD-997|N/A|62.07|0||CREDIT_CARD|COMPLETED|05/09/2026 04:26:26 AM|Dubai
AED64157||PROD-617|N/A|868.58|0|USD|DEBIT_CARD|COMPLETED|05/09/2026 04:07:51 AM|New York
DBBFA87A|CUST-8656|PROD-354|N/A|590.31|0||CREDIT_CARD|COMPLETED|2026-05-09 04:44:50|New York
2C996BB3||PROD-131|24|606.89|14565.36||CREDIT_CARD||2026-05-09 04:02:35|London
313F74ED|CUST-4312|PROD-727|8|869.89|6959.12|???|PAYPAL|REFUNDED|2026-05-09 04:38:04|Tokyo
BE0838C1|CUST-1766|PROD-244|17|854.27|14522.59|USD|PAYPAL|FAILED|2026-05-09 04:04:47|New York
257CF0AA|CUST-4715|PROD-261|14|488.08|6833.12||DEBIT_CARD|COMPLETED|2026-05-09 04:18:07|Tokyo
1031|CUST-4525|PROD-209|38|112.34|4268.92|USD|CASH|PENDING|2026-05-09T04:11:58.585435|Dubai
9A81C404|CUST-6267|PROD-570|6|673.39|4040.34||DEBIT_CARD|COMPLETED|05/09/2026 04:39:15 AM|Tokyo
1A1C7726|CUST-8451|PROD-482|6|683.91|4103.46|JPY|PAYPAL||2026-05-09 04:13:36|New York
1049|CUST-3285|PROD-283|N/A|151.7|0|GBP|CASH|COMPLETED|05/09/2026 04:18:18 AM|Tokyo
A937CAB3||PROD-961|22|682.75|15020.5|???|CASH|PENDING|2026-05-09T04:46:57.585435|Dubai
70D91D6A|CUST-9029|PROD-750|N/A|165.56|0||CREDIT_CARD|FAILED|2026-05-09T04:16:43.585435|Dubai
65D88FB5|CUST-5924|PROD-769|N/A|267.79|0||PAYPAL|REFUNDED|2026-05-09T04:18:40.585435|Tokyo
AB567B7D|CUST-9951|PROD-126|N/A||0|JPY|PAYPAL|PENDING|2026-05-09 04:37:06|Dubai
9586C800|CUST-5964|PROD-436|N/A|399.01|0||DEBIT_CARD|COMPLETED|05/09/2026 04:47:35 AM|London
AD0C8266|CUST-8641|PROD-957|10|274.7|2747.0|JPY|CREDIT_CARD||2026-05-09T04:11:20.585435|
0E8409DE|CUST-6441|PROD-215|N/A|71.69|0|EUR|CASH|COMPLETED|2026-05-09 04:54:51|Tokyo
