transaction_id,customer_id,product_id,quantity,unit_price,total_amount,currency,payment_method,status,timestamp,location
FCEC1E40,CUST-8058,PROD-326,N/A,87.07,0,EUR,CREDIT_CARD,PENDING,2026-05-09 04:52:53,Dubai
532FE2F8,CUST-4483,PROD-593,39,562.37,21932.43,,PAYPAL,COMPLETED,2026-05-09T04:06:19.673016,London
BBEC48E1,CUST-2462,PROD-471,20,307.62,6152.4,EUR,CASH,COMPLETED,05/09/2026 04:18:59 AM,New York
5DAA66D9,CUST-3332,PROD-549,32,899.58,28786.56,,CREDIT_CARD,,2026-05-09T04:12:30.673016,Tokyo
30432A58,CUST-3571,PROD-517,37,430.53,15929.61,NONE,CREDIT_CARD,REFUNDED,2026-05-09T04:46:10.673016,London
E2C266FA,CUST-9359,PROD-558,N/A,531.01,0,EUR,DEBIT_CARD,REFUNDED,05/09/2026 04:31:26 AM,London
E8FB1CC9,CUST-3611,PROD-695,20,868.58,17371.6,NONE,CASH,FAILED,05/09/2026 04:55:16 AM,
6FC3A026,CUST-8340,PROD-822,N/A,232.46,0,USD,DEBIT_CARD,COMPLETED,2026-05-09T04:47:34.673016,Dubai
6E31AC56,CUST-7079,PROD-538,N/A,476.9,0,NONE,DEBIT_CARD,,2026-05-09T04:11:47.673016,New York
685703FC,CUST-8152,PROD-698,19,833.81,15842.39,GBP,CREDIT_CARD,COMPLETED,2026-05-09T04:04:25.673016,London
6CCD1433,CUST-9975,PROD-534,26,170.8,4440.8,USD,CREDIT_CARD,PENDING,2026-05-09T04:24:37.673016,Dubai
E279D0CA,CUST-8334,PROD-933,8,653.42,5227.36,,CASH,,05/09/2026 04:14:19 AM,London
CAAA7331,CUST-5992,PROD-629,N/A,24.26,0,,,FAILED,2026-05-09T04:29:07.673016,New York
D1210DF3,CUST-8509,PROD-490,N/A,600.98,0,,CASH,FAILED,2026-05-09 04:46:44,
E7E61E99,CUST-9341,PROD-659,44,163.26,7183.44,,DEBIT_CARD,REFUNDED,2026-05-09T04:53:34.673016,
7DDB2416,CUST-7026,PROD-579,24,140.83,3379.92,,,REFUNDED,2026-05-09T04:33:43.673016,New York
1C03228D,CUST-4055,PROD-186,N/A,,0,GBP,DEBIT_CARD,FAILED,2026-05-09 04:21:13,New York
21F9F052,CUST-4994,PROD-323,50,214.56,10728.0,,DEBIT_CARD,COMPLETED,05/09/2026 04:02:55 AM,Dubai
54CFCF8F,CUST-2863,PROD-330,N/A,100.88,0,GBP,DEBIT_CARD,REFUNDED,2026-05-09T04:21:26.673016,New York
6D6D1A3E,CUST-2392,PROD-953,N/A,178.72,0,EUR,CREDIT_CARD,FAILED,2026-05-09 04:47:16,Tokyo
72DFF121,CUST-7262,PROD-380,N/A,120.06,0,EUR,PAYPAL,REFUNDED,05/09/2026 04:50:07 AM,New York
5CED2FD9,CUST-4402,PROD-785,N/A,169.64,0,USD,CREDIT_CARD,REFUNDED,2026-05-09 04:14:43,New York
A3740BE7,CUST-4212,PROD-158,8,694.07,5552.56,,CREDIT_CARD,PENDING,05/09/2026 04:23:31 AM,Tokyo
9918C3EE,CUST-2976,PROD-664,N/A,914.68,0,,PAYPAL,,05/09/2026 04:05:40 AM,New York
C917F976,,PROD-649,N/A,943.14,0,NONE,DEBIT_CARD,,05/09/2026 04:23:30 AM,London
7E296D4C,CUST-8921,PROD-471,N/A,342.15,0,,PAYPAL,,2026-05-09T04:27:15.673016,London
2C8D92BE,CUST-2024,PROD-416,N/A,746.91,0,???,CREDIT_CARD,COMPLETED,2026-05-09 04:03:32,New York
86C85141,CUST-3371,PROD-503,37,,0,NONE,DEBIT_CARD,FAILED,05/09/2026 04:27:06 AM,Tokyo
FF951814,CUST-3785,PROD-528,1,89.37,89.37,NONE,CASH,PENDING,2026-05-09T04:53:04.673016,New York
303E8B7D,CUST-9105,PROD-112,12,758.66,9103.92,GBP,CREDIT_CARD,,2026-05-09T04:21:32.673016,Dubai
116376F3,CUST-6864,PROD-858,N/A,586.1,0,USD,DEBIT_CARD,PENDING,05/09/2026 04:31:11 AM,Tokyo
2D05D534,CUST-5653,PROD-192,7,48.11,336.77,JPY,DEBIT_CARD,PENDING,05/09/2026 04:40:35 AM,Tokyo
1D17F08C,CUST-7291,PROD-422,N/A,71.05,0,???,CREDIT_CARD,,2026-05-09 04:25:07,Tokyo
9D1FF899,CUST-2410,PROD-670,N/A,720.8,0,???,DEBIT_CARD,REFUNDED,05/09/2026 05:00:30 AM,Tokyo
BD23BEE5,CUST-7311,PROD-138,46,842.87,38772.02,,,PENDING,2026-05-09T04:58:08.674419,London
1036,CUST-7157,PROD-552,N/A,141.53,0,USD,PAYPAL,FAILED,05/09/2026 04:14:51 AM,Dubai
3FDB5168,CUST-1660,PROD-231,46,290.92,13382.32,USD,CASH,,2026-05-09T04:14:36.674419,New York
F25D04DA,CUST-2942,PROD-492,1,506.8,506.8,EUR,CREDIT_CARD,FAILED,2026-05-09 04:08:00,Dubai
07BEA6A7,,PROD-150,4,26.57,106.28,,CASH,FAILED,05/09/2026 04:40:36 AM,
B65BE7B0,CUST-2928,PROD-365,25,506.38,12659.5,,CREDIT_CARD,REFUNDED,2026-05-09T04:36:28.674419,Tokyo
1030,CUST-8003,PROD-750,26,456.0,11856.0,JPY,CASH,,05/09/2026 04:25:32 AM,London
0EEC6F33,CUST-6831,PROD-196,2,284.72,569.44,GBP,CREDIT_CARD,COMPLETED,2026-05-09 04:21:55,Tokyo
228333B8,CUST-1397,PROD-317,30,212.37,6371.1,???,CASH,FAILED,05/09/2026 04:42:50 AM,Dubai
3A51CD1A,CUST-2699,PROD-937,N/A,,0,???,PAYPAL,,2026-05-09T04:30:28.674992,Dubai
31E176B0,CUST-4359,PROD-890,4,351.04,1404.16,USD,PAYPAL,COMPLETED,05/09/2026 04:11:22 AM,London
E706779D,CUST-1712,PROD-140,N/A,911.25,0,???,PAYPAL,,2026-05-09T05:00:23.674992,New York
3982B284,CUST-1664,PROD-467,50,285.76,14288.0,USD,CREDIT_CARD,PENDING,2026-05-09T04:52:01.674992,London
DBF77A0F,CUST-9237,PROD-165,N/A,419.98,0,USD,PAYPAL,FAILED,2026-05-09T04:58:32.674992,
51523639,,PROD-430,9,737.77,6639.93,???,DEBIT_CARD,REFUNDED,2026-05-09 04:19:17,Dubai
DB2319B9,CUST-8984,PROD-345,23,979.01,22517.23,,CREDIT_CARD,COMPLETED,2026-05-09T04:25:20.674992,Tokyo
144EA3D0,CUST-2030,PROD-114,31,784.86,24330.66,GBP,CREDIT_CARD,PENDING,05/09/2026 04:51:05 AM,London
1042,CUST-3729,PROD-850,N/A,837.49,0,JPY,DEBIT_CARD,FAILED,2026-05-09T04:09:00.674992,Dubai
1035,CUST-9312,PROD-335,1,416.82,416.82,NONE,CREDIT_CARD,PENDING,2026-05-09 04:44:58,Tokyo
B989352F,CUST-6996,PROD-482,39,79.88,3115.32,EUR,CASH,COMPLETED,05/09/2026 04:36:41 AM,London
33BDD389,CUST-9750,PROD-904,N/A,897.26,0,EUR,CREDIT_CARD,,2026-05-09 04:23:05,Tokyo
EA49EC0E,CUST-9072,PROD-113,1,154.44,154.44,USD,CREDIT_CARD,,05/09/2026 04:12:06 AM,London
57CA9E8C,CUST-5319,PROD-191,N/A,575.7,0,GBP,DEBIT_CARD,COMPLETED,2026-05-09 04:47:59,New York
56EC69C9,CUST-6425,PROD-526,N/A,140.74,0,JPY,CASH,REFUNDED,05/09/2026 04:31:19 AM,New York
12234BD3,,PROD-772,N/A,532.51,0,???,CASH,PENDING,2026-05-09T04:39:34.674992,London
46DABE41,CUST-9849,PROD-304,N/A,741.16,0,USD,DEBIT_CARD,COMPLETED,05/09/2026 04:19:17 AM,New York
9475B747,CUST-5061,PROD-661,28,170.64,4777.92,NONE,PAYPAL,COMPLETED,2026-05-09 04:03:40,Dubai
13544975,CUST-7570,PROD-660,13,78.54,1021.02,EUR,PAYPAL,PENDING,05/09/2026 04:36:51 AM,New York
849B2881,CUST-3391,PROD-849,32,727.29,23273.28,???,PAYPAL,REFUNDED,2026-05-09T04:04:19.674992,
C60D70A6,,PROD-761,N/A,29.86,0,GBP,PAYPAL,PENDING,2026-05-09T04:09:28.674992,London
C2CCEF0D,CUST-8076,PROD-354,41,399.39,16374.99,EUR,CASH,,2026-05-09 04:12:09,Tokyo
29771894,CUST-6616,PROD-709,N/A,111.52,0,NONE,CREDIT_CARD,COMPLETED,2026-05-09T04:11:00.674992,Dubai
1074E278,CUST-9465,PROD-720,22,951.06,20923.32,JPY,PAYPAL,,2026-05-09 04:42:01,Tokyo
FB897D0A,CUST-5794,PROD-483,13,455.41,5920.33,???,DEBIT_CARD,PENDING,05/09/2026 04:17:04 AM,New York
83349F88,CUST-3579,PROD-917,N/A,482.17,0,GBP,DEBIT_CARD,,2026-05-09T04:30:53.674992,Dubai
65E3DDBE,CUST-2230,PROD-907,N/A,70.07,0,JPY,,PENDING,2026-05-09T04:58:34.674992,Tokyo
F898C2BC,CUST-9941,PROD-379,47,351.92,16540.24,JPY,DEBIT_CARD,FAILED,05/09/2026 04:40:04 AM,New York
9358CA08,CUST-7402,PROD-979,45,235.56,10600.2,???,PAYPAL,REFUNDED,2026-05-09 04:09:14,Tokyo
C158CF8E,,PROD-689,13,59.45,772.85,JPY,CASH,COMPLETED,2026-05-09 04:57:30,Dubai
3CCF38E8,CUST-6652,PROD-283,18,,0,GBP,DEBIT_CARD,COMPLETED,2026-05-09 04:22:21,Dubai
C4DEDEF4,CUST-8409,PROD-977,N/A,213.83,0,USD,CREDIT_CARD,PENDING,2026-05-09 04:30:32,London
53F53ACB,CUST-5542,PROD-243,N/A,23.67,0,,PAYPAL,FAILED,05/09/2026 04:16:13 AM,
958EC0F9,CUST-7288,PROD-250,N/A,366.42,0,NONE,CREDIT_CARD,PENDING,2026-05-09T04:33:28.675942,New York
6F5AEF5A,CUST-1824,PROD-134,N/A,879.56,0,NONE,CREDIT_CARD,,2026-05-09T04:42:53.675942,Tokyo
B86E14DF,CUST-3156,PROD-278,7,37.72,264.04,JPY,CASH,,05/09/2026 04:33:00 AM,
2E7640E7,CUST-5341,PROD-350,49,110.81,5429.69,USD,PAYPAL,PENDING,05/09/2026 04:10:06 AM,New York
219E4B78,CUST-5520,PROD-108,N/A,541.35,0,EUR,CASH,REFUNDED,2026-05-09 04:09:00,New York
D1118D54,CUST-5191,PROD-256,N/A,82.73,0,NONE,DEBIT_CARD,COMPLETED,2026-05-09T04:36:37.675942,Tokyo
DEDCDCD1,CUST-3702,PROD-769,24,586.71,14081.04,???,DEBIT_CARD,COMPLETED,2026-05-09T04:16:33.675942,Tokyo
EE01CB23,CUST-3578,PROD-625,37,816.83,30222.71,GBP,CREDIT_CARD,,05/09/2026 04:35:13 AM,London
B8926B07,CUST-8851,PROD-684,45,941.51,42367.95,USD,DEBIT_CARD,REFUNDED,05/09/2026 04:22:32 AM,Tokyo
84CD5E05,CUST-3564,PROD-727,16,850.33,13605.28,???,CREDIT_CARD,,2026-05-09T04:44:00.675942,Tokyo
29630560,CUST-2271,PROD-927,18,96.07,1729.26,USD,PAYPAL,COMPLETED,05/09/2026 04:33:37 AM,Dubai
D30FBE20,CUST-4148,PROD-240,N/A,984.71,0,JPY,,PENDING,2026-05-09 04:50:26,Dubai
466A2C73,CUST-5417,PROD-470,N/A,688.15,0,NONE,PAYPAL,COMPLETED,2026-05-09 04:20:09,Dubai
EAED8C08,CUST-8921,PROD-904,20,597.0,11940.0,,PAYPAL,,2026-05-09 04:14:48,
