transaction_id|customer_id|product_id|quantity|unit_price|total_amount|currency|payment_method|status|timestamp|location
40AFF4D5|CUST-2283|PROD-809|28|444.63|12449.64|GBP|DEBIT_CARD||2026-05-09 04:48:24|London
309A2A67|CUST-3051|PROD-976|44|662.55|29152.2|NONE|CASH||2026-05-09 04:43:12|Dubai
7352BD15|CUST-6955|PROD-788|N/A|228.79|0|???|PAYPAL|PENDING|2026-05-09 05:03:21|New York
335FE904|CUST-2048|PROD-399|N/A|392.16|0|???|||2026-05-09T05:31:16.539982|Dubai
8AE02345|CUST-2290|PROD-933|N/A|97.33|0|||REFUNDED|2026-05-09 04:45:15|Dubai
8D3CC96F|CUST-2435|PROD-649|10|518.33|5183.3|???|DEBIT_CARD||05/09/2026 05:07:59 AM|New York
1037|CUST-5216|PROD-925|N/A|163.82|0|GBP|CREDIT_CARD|FAILED|2026-05-09T05:34:17.539982|Dubai
411BAB5B|CUST-3659|PROD-625|N/A||0||DEBIT_CARD|FAILED|2026-05-09 04:59:51|New York
4E5C0B8D||PROD-358|11|714.31|7857.41|USD|DEBIT_CARD|COMPLETED|2026-05-09T04:41:19.539982|Dubai
CC807244|CUST-5204|PROD-311|11|73.92|813.12|EUR|CREDIT_CARD|FAILED|05/09/2026 04:41:01 AM|Dubai
89CBAEA3|CUST-6046|PROD-876|N/A|114.69|0|NONE|CREDIT_CARD|FAILED|2026-05-09 05:25:17|
ACBE1E9D||PROD-723|N/A|926.7|0|NONE|CASH|REFUNDED|2026-05-09 05:17:47|London
E1C59707|CUST-4834|PROD-949|35|997.21|34902.35||CREDIT_CARD||2026-05-09T05:07:54.541532|New York
EC542CB5|CUST-4164|PROD-992|20||0|USD|CASH|FAILED|05/09/2026 05:11:43 AM|New York
BF0F9829|CUST-3018|PROD-350|36|907.86|32682.96|NONE|CREDIT_CARD||2026-05-09T05:05:23.541532|London
F594B69B|CUST-8043|PROD-718|3|211.48|634.44|JPY|CASH|PENDING|2026-05-09T05:09:19.541532|New York
004D7EB9|CUST-8767|PROD-691|17|651.4|11073.8|???|CASH|COMPLETED|2026-05-09 04:44:32|
94510E59|CUST-3269|PROD-754|12|246.9|2962.8|JPY|DEBIT_CARD|REFUNDED|2026-05-09 04:39:34|Tokyo
3FAA190D|CUST-5757|PROD-624|N/A|477.43|0|???|CREDIT_CARD||2026-05-09T05:34:20.542578|Tokyo
DD54488D|CUST-4876|PROD-999|11|278.46|3063.06|JPY|DEBIT_CARD|FAILED|05/09/2026 05:16:30 AM|Dubai
87F44E3A|CUST-8138|PROD-507|N/A|557.34|0|GBP|DEBIT_CARD|FAILED|2026-05-09 05:24:21|New York
5907B7E9|CUST-7421|PROD-403|26||0|USD|CASH|COMPLETED|2026-05-09 05:01:09|Dubai
EE36CAA5|CUST-6256|PROD-512|N/A|342.76|0|EUR|DEBIT_CARD|COMPLETED|2026-05-09 04:44:50|Tokyo
DCE6660F|CUST-6868|PROD-558|N/A|530.09|0|GBP|CREDIT_CARD|PENDING|2026-05-09T05:21:58.542578|London
302504B4|CUST-3706|PROD-651|3||0|USD|CASH|COMPLETED|05/09/2026 05:20:36 AM|New York
BD457973|CUST-1207|PROD-221|28|84.09|2354.52||DEBIT_CARD||2026-05-09 04:56:45|New York
81C81954|CUST-7870|PROD-598|15|494.05|7410.75|???|DEBIT_CARD|REFUNDED|05/09/2026 05:02:39 AM|
D99BE022||PROD-118|8|216.59|1732.72|NONE|CASH||2026-05-09 05:08:45|New York
B9125DA8|CUST-9275|PROD-954|N/A|902.79|0|???|CREDIT_CARD|COMPLETED|2026-05-09T04:48:24.542578|New York
1026|CUST-6659|PROD-957|20|928.74|18574.8||PAYPAL|COMPLETED|2026-05-09 05:09:54|Tokyo
AD5DE150|CUST-7929|PROD-483|22|931.89|20501.58|???|DEBIT_CARD||05/09/2026 05:14:50 AM|New York
76EFD7CA|CUST-9301|PROD-836|2|92.83|185.66|NONE|DEBIT_CARD|REFUNDED|05/09/2026 04:48:18 AM|London
F1CC378C|CUST-2671|PROD-994|N/A|177.08|0|NONE|CASH|PENDING|2026-05-09 05:08:53|London
1030|CUST-1909|PROD-417|49|276.4|13543.6|EUR||REFUNDED|2026-05-09T05:20:15.542578|London
130433D4|CUST-6434|PROD-254|N/A|902.14|0|???|PAYPAL||05/09/2026 05:14:47 AM|Dubai
A77D0BCD|CUST-3428|PROD-127|N/A|374.69|0|||COMPLETED|05/09/2026 05:36:10 AM|Dubai
BA3FA7B8|CUST-4723|PROD-698|N/A|370.52|0|NONE||FAILED|05/09/2026 05:30:42 AM|Dubai
17239D9E|CUST-6247|PROD-422|N/A|911.88|0|???|PAYPAL|PENDING|05/09/2026 04:58:12 AM|New York
613A2713|CUST-8843|PROD-935|47|367.9|17291.3|USD|CREDIT_CARD|PENDING|2026-05-09T04:50:07.545331|New York
FD341B43|CUST-3986|PROD-916|5|584.56|2922.8|NONE|DEBIT_CARD|PENDING|2026-05-09 04:50:00|Dubai
3C6D3604|CUST-3455|PROD-975|N/A|136.46|0|EUR|PAYPAL||2026-05-09T05:07:16.545331|Tokyo
BD616CAB|CUST-1812|PROD-927|N/A|893.34|0|NONE|CREDIT_CARD|PENDING|2026-05-09T05:04:19.545331|
7BFBEC8E|CUST-8661|PROD-416|34|174.09|5919.06|JPY|DEBIT_CARD||2026-05-09 05:35:05|
ECF6C29A|CUST-6991|PROD-331|23|24.24|557.52|NONE|PAYPAL|PENDING|2026-05-09T05:36:57.546144|Dubai
FA84B0D2|CUST-1842|PROD-575|18|24.22|435.96||CASH|FAILED|2026-05-09 04:41:55|New York
