transaction_id,customer_id,product_id,quantity,unit_price,total_amount,currency,payment_method,status,timestamp,location
0B334D8A,CUST-5888,PROD-877,N/A,702.16,0,,DEBIT_CARD,FAILED,05/09/2026 04:43:30 AM,
76033563,CUST-9227,PROD-746,N/A,444.72,0,GBP,PAYPAL,COMPLETED,05/09/2026 04:01:04 AM,London
C1E067CC,CUST-7661,PROD-655,24,587.93,14110.32,EUR,DEBIT_CARD,,2026-05-09 04:29:59,New York
ADD0457B,CUST-9850,PROD-695,25,621.32,15533.0,,DEBIT_CARD,FAILED,05/09/2026 04:33:22 AM,New York
2F4DF786,CUST-5219,PROD-975,N/A,393.34,0,???,CASH,,2026-05-09 04:05:17,Tokyo
1008,CUST-3720,PROD-443,22,678.75,14932.5,GBP,PAYPAL,REFUNDED,05/09/2026 04:16:03 AM,New York
59EEE512,CUST-7978,PROD-216,N/A,458.81,0,,,,2026-05-09 04:26:45,
C11E0AE2,CUST-3418,PROD-528,N/A,946.28,0,GBP,,,2026-05-09 04:49:59,New York
AAA7DC80,CUST-1626,PROD-426,10,142.25,1422.5,NONE,DEBIT_CARD,FAILED,05/09/2026 04:18:28 AM,New York
67BBFF5F,CUST-9189,PROD-460,49,679.71,33305.79,???,DEBIT_CARD,PENDING,2026-05-09 04:29:36,Dubai
C4305AE5,CUST-3518,PROD-928,29,994.55,28841.95,,CASH,PENDING,05/09/2026 04:26:05 AM,Tokyo
FE619B23,CUST-9455,PROD-636,18,64.38,1158.84,JPY,DEBIT_CARD,COMPLETED,2026-05-09 04:19:55,New York
76D3FB20,CUST-3643,PROD-312,N/A,650.24,0,NONE,PAYPAL,FAILED,2026-05-09T04:38:39.498289,Tokyo
F48D5251,CUST-2936,PROD-189,39,948.19,36979.41,,CASH,FAILED,2026-05-09T04:52:53.498289,Tokyo
81BC0901,CUST-4038,PROD-534,14,787.18,11020.52,???,CREDIT_CARD,FAILED,2026-05-09 04:53:27,Tokyo
555DCFC7,CUST-7367,PROD-751,17,872.73,14836.41,,PAYPAL,,05/09/2026 04:09:39 AM,Tokyo
1BA7826E,,PROD-945,4,,0,JPY,,,2026-05-09 04:35:13,London
1966FFE4,CUST-5126,PROD-856,45,119.02,5355.9,USD,PAYPAL,REFUNDED,05/09/2026 04:02:30 AM,New York
DD440454,,PROD-451,7,924.01,6468.07,NONE,PAYPAL,FAILED,2026-05-09T04:35:05.498289,Tokyo
1050,CUST-4191,PROD-399,22,301.79,6639.38,JPY,CREDIT_CARD,REFUNDED,05/09/2026 04:48:42 AM,Dubai
9FDF79F6,CUST-8993,PROD-930,N/A,643.65,0,EUR,PAYPAL,PENDING,2026-05-09 04:56:21,London
ECA75056,CUST-1085,PROD-777,20,630.46,12609.2,EUR,DEBIT_CARD,REFUNDED,2026-05-09T04:14:11.498289,Dubai
1001,CUST-6044,PROD-453,N/A,20.38,0,JPY,PAYPAL,,05/09/2026 04:27:34 AM,
1015,CUST-6003,PROD-390,12,942.73,11312.76,,CREDIT_CARD,COMPLETED,2026-05-09 04:33:22,
92BFC527,CUST-2794,PROD-219,N/A,346.52,0,GBP,CREDIT_CARD,REFUNDED,2026-05-09T04:22:40.498289,London
9F754553,CUST-4783,PROD-811,N/A,119.42,0,???,CREDIT_CARD,PENDING,2026-05-09 04:56:09,London
138099BF,CUST-4786,PROD-825,N/A,619.78,0,,PAYPAL,,2026-05-09 04:29:54,New York
8A5132ED,CUST-5377,PROD-726,N/A,653.71,0,???,,COMPLETED,05/09/2026 04:07:42 AM,London
008A270A,CUST-1116,PROD-630,8,474.19,3793.52,NONE,PAYPAL,COMPLETED,2026-05-09 04:53:56,Tokyo
422493BF,CUST-6097,PROD-224,30,132.75,3982.5,???,DEBIT_CARD,FAILED,2026-05-09T04:24:31.499277,Dubai
C859B41A,CUST-4694,PROD-734,35,137.93,4827.55,USD,PAYPAL,FAILED,05/09/2026 04:56:13 AM,New York
32835861,CUST-4703,PROD-388,4,971.27,3885.08,NONE,CASH,REFUNDED,2026-05-09T04:42:54.499277,New York
6BFAC2D3,CUST-1740,PROD-890,24,231.19,5548.56,USD,CASH,,05/09/2026 04:58:14 AM,London
2FD70BFF,CUST-3795,PROD-979,46,217.15,9988.9,JPY,CREDIT_CARD,COMPLETED,2026-05-09 04:18:47,New York
FD7A8F80,CUST-2978,PROD-112,8,258.22,2065.76,,CREDIT_CARD,REFUNDED,2026-05-09 04:07:20,Dubai
DFF68889,CUST-7242,PROD-779,N/A,367.76,0,GBP,CREDIT_CARD,,2026-05-09T04:52:27.499277,Dubai
C34858E9,CUST-4934,PROD-893,N/A,941.66,0,JPY,CASH,FAILED,05/09/2026 04:04:50 AM,Dubai
1033,CUST-6702,PROD-118,N/A,416.42,0,EUR,DEBIT_CARD,PENDING,2026-05-09 04:42:40,New York
4C38E454,CUST-6580,PROD-992,N/A,201.08,0,,CASH,PENDING,2026-05-09T04:21:40.499277,Dubai
11B00FCB,CUST-2178,PROD-695,N/A,423.19,0,JPY,PAYPAL,FAILED,05/09/2026 04:29:00 AM,London
AAE34B53,CUST-7297,PROD-707,28,592.06,16577.68,EUR,CASH,PENDING,05/09/2026 04:52:50 AM,Tokyo
790DA56D,,PROD-362,31,7.94,246.14,GBP,DEBIT_CARD,,2026-05-09T04:15:14.499277,Tokyo
905352DE,CUST-9142,PROD-384,N/A,953.6,0,NONE,CREDIT_CARD,REFUNDED,2026-05-09 04:02:10,Dubai
4D4438BC,CUST-4471,PROD-518,46,7.2,331.2,JPY,,FAILED,2026-05-09T04:01:55.499805,Dubai
8148E4AF,CUST-4265,PROD-779,N/A,632.89,0,,CREDIT_CARD,COMPLETED,2026-05-09T04:26:38.499805,London
1017,CUST-4334,PROD-869,32,133.39,4268.48,,PAYPAL,PENDING,2026-05-09 04:20:19,London
D3DFBB4A,CUST-6364,PROD-870,14,484.0,6776.0,,CASH,PENDING,2026-05-09T04:18:01.499805,Dubai
8809A017,CUST-8775,PROD-555,38,525.43,19966.34,JPY,PAYPAL,REFUNDED,05/09/2026 04:22:46 AM,Tokyo
E16E9D00,CUST-1856,PROD-673,N/A,867.46,0,JPY,,FAILED,2026-05-09 04:56:22,London
119EFE6E,,PROD-371,2,319.45,638.9,???,CASH,FAILED,05/09/2026 04:37:25 AM,London
87FF4B6E,CUST-4073,PROD-661,N/A,841.99,0,GBP,,,2026-05-09 04:44:36,Dubai
E075204B,CUST-9989,PROD-498,35,479.21,16772.35,???,CASH,PENDING,2026-05-09 04:10:57,London
